Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
SU7098,Utair,2024-06-24,14:51:10,243
S7779,Nordwind,2024-07-27,04:17:46,93
UT2308,Rossiya,2024-03-24,11:55:23,38
WZ6853,Aeroflot,2025-07-19,05:34:39,207
S73151,Aeroflot,2025-01-24,16:13:27,63
WZ1063,Nordwind,2024-12-16,17:53:44,19
UT9254,Aeroflot,2024-06-17,23:09:32,22
FV6312,Utair,2024-06-01,21:20:34,27
S7781,Aeroflot,2025-03-07,16:23:56,263
DP5783,Pobeda,2025-06-15,19:05:00,189
UT3851,Nordwind,2025-10-09,06:36:41,189
FV8521,Aeroflot,2025-09-01,19:48:50,222
WZ829,Aeroflot,2025-09-26,21:47:50,71
SU341,Aeroflot,2024-07-03,15:51:10,253
UT4061,S7 Airlines,2025-12-04,17:37:12,150
DP6431,Utair,2024-01-26,21:39:52,54
S77378,S7 Airlines,2024-07-25,06:02:33,99
N49867,Pobeda,2024-12-23,20:13:51,137
FV8534,Rossiya,2025-10-06,05:17:54,38
U69622,Aeroflot,2025-10-03,09:30:14,129
UT3726,Utair,2025-05-22,08:45:56,215
SU6452,Nordwind,2025-01-02,04:15:03,37
SU1865,Rossiya,2025-01-17,06:33:25,43
DP3455,S7 Airlines,2024-11-28,05:44:34,260
FV5716,Nordwind,2025-10-25,22:38:23,259
S74322,Rossiya,2025-05-12,06:58:46,104
S76939,Utair,2025-07-19,16:05:13,294
UT5915,S7 Airlines,2024-06-19,09:20:20,5
SU9050,Ural Airlines,2025-10-08,07:02:04,86
S7526,Ural Airlines,2025-06-04,20:31:29,230
WZ7630,Nordwind,2024-09-03,03:51:22,170
SU3742,Nordwind,2025-05-14,15:55:36,86
N42099,Rossiya,2024-12-08,21:52:32,40
U66464,S7 Airlines,2025-02-04,05:12:11,79
SU7723,S7 Airlines,2024-07-13,05:46:09,282
S78980,Nordwind,2024-04-18,10:26:23,46
UT6641,Rossiya,2024-02-07,03:04:44,179
U61393,Red Wings,2024-02-16,21:19:01,220
N45243,Ural Airlines,2025-07-10,10:24:34,147
DP7971,Pobeda,2024-06-07,08:36:40,97
WZ7859,Red Wings,2024-01-06,23:23:45,86
DP9751,Ural Airlines,2024-09-08,10:08:32,250
SU1286,S7 Airlines,2025-11-23,18:57:46,216
N42696,S7 Airlines,2025-12-25,15:46:50,194
S75203,S7 Airlines,2025-11-09,23:35:28,87
S76701,Rossiya,2024-08-02,05:09:12,107
DP2341,Nordwind,2025-10-26,15:12:25,6
U67625,Rossiya,2024-08-06,08:10:09,215
S71013,Pobeda,2025-06-06,22:03:53,156
FV6979,S7 Airlines,2025-01-27,22:58:47,20
FV6220,Utair,2024-10-27,01:39:35,246
DP6358,Pobeda,2024-01-23,04:55:47,255
WZ8341,Utair,2025-01-01,08:06:11,217
S73199,Utair,2025-01-07,16:39:39,281
WZ1079,Pobeda,2025-07-22,12:34:07,156
S72601,Red Wings,2024-10-07,12:17:23,94
S71137,Pobeda,2024-09-23,18:03:49,255
N42420,Red Wings,2025-03-24,17:35:52,156
FV6693,Pobeda,2024-07-09,17:05:10,94
DP5585,S7 Airlines,2024-01-06,15:43:29,127
SU9128,Utair,2025-10-15,19:38:34,11
SU6095,Ural Airlines,2025-07-21,00:20:10,134
S79903,S7 Airlines,2024-07-23,11:56:26,202
FV3958,Red Wings,2024-09-16,17:28:14,37
N45355,Red Wings,2024-11-22,01:42:34,68
WZ1259,Aeroflot,2025-02-19,19:30:32,251
SU8233,Rossiya,2025-05-06,01:36:34,289
U65551,Nordwind,2024-10-26,08:08:00,172
S74335,Utair,2025-07-23,22:36:59,249
UT1529,Utair,2025-09-27,17:39:56,295
SU6309,Rossiya,2025-09-19,04:11:48,176
U64189,Aeroflot,2025-11-12,00:14:45,68
S7560,Aeroflot,2024-10-26,19:11:08,180
SU3075,S7 Airlines,2025-09-20,17:51:37,142
UT321,Rossiya,2025-06-27,00:31:10,154
WZ7308,S7 Airlines,2025-11-11,21:06:51,165
WZ800,S7 Airlines,2024-12-17,09:17:17,204
DP5487,Red Wings,2025-02-19,13:19:35,222
UT9664,Pobeda,2024-12-20,03:23:10,36
WZ7278,Rossiya,2024-02-21,10:05:14,66
FV6064,Red Wings,2024-02-01,22:34:05,154
UT2946,Rossiya,2024-11-02,05:24:52,79
U67857,Utair,2024-02-19,10:39:16,293
FV7275,Aeroflot,2025-06-16,01:42:49,277
U62142,Nordwind,2024-10-03,16:54:53,280
UT6725,Pobeda,2025-11-07,23:48:12,254
UT8544,Ural Airlines,2025-09-10,04:21:19,148
DP5461,Pobeda,2025-03-21,20:12:36,273
U67932,S7 Airlines,2024-06-03,20:52:02,214
SU3208,S7 Airlines,2024-02-08,07:47:08,284
UT5793,Red Wings,2025-01-25,01:34:48,256
WZ7493,Aeroflot,2025-10-12,03:00:00,277
UT8822,Ural Airlines,2025-06-20,10:04:05,105
N45122,Ural Airlines,2025-10-08,00:06:49,8
N42167,Aeroflot,2024-09-10,04:04:15,113
UT7255,S7 Airlines,2025-01-09,23:20:20,229
DP3055,Pobeda,2025-06-18,16:59:26,159
SU4191,Ural Airlines,2024-06-13,08:28:14,145
U65022,Nordwind,2025-07-14,21:50:59,197
WZ8618,Rossiya,2024-03-28,22:53:47,24
S77203,Utair,2024-08-05,20:19:00,166
UT1248,S7 Airlines,2024-12-28,17:05:57,254
DP8443,Nordwind,2025-08-10,23:44:50,181
FV4224,Pobeda,2024-04-28,09:35:59,205
FV6484,Pobeda,2025-08-18,10:44:32,38
SU1821,Aeroflot,2024-11-01,11:19:22,271
UT2448,Nordwind,2024-09-13,22:29:20,76
FV8570,Red Wings,2024-07-12,10:23:35,140
S71091,Rossiya,2024-01-08,05:48:47,221
U62078,Aeroflot,2024-12-20,14:52:22,190
DP6988,Pobeda,2025-04-02,04:31:04,241
N45549,Red Wings,2024-05-07,07:38:58,37
N49704,Rossiya,2025-06-05,12:33:28,131
DP2134,Pobeda,2025-01-13,05:25:38,87
U69524,Rossiya,2024-05-05,19:54:05,74
U62440,Nordwind,2024-01-26,23:43:11,16
WZ5911,Ural Airlines,2024-12-14,13:24:04,269
WZ9111,Red Wings,2025-04-17,17:41:01,113
DP589,Red Wings,2025-03-18,05:32:41,11
N43047,Red Wings,2025-11-11,18:41:35,118
S7670,Aeroflot,2025-11-24,11:14:21,246
WZ4494,Rossiya,2025-07-13,13:16:51,270
DP2400,Utair,2025-01-21,16:38:04,74
WZ4613,Rossiya,2025-08-10,09:47:48,104
WZ6214,Pobeda,2024-07-21,16:43:13,45
N4132,Rossiya,2025-09-27,01:33:30,244
N42024,Pobeda,2024-03-12,04:42:29,82
UT8727,Red Wings,2025-04-28,01:34:43,271
U63094,Utair,2024-01-06,16:19:28,178
WZ3314,Ural Airlines,2024-10-13,12:23:13,38
S77464,Aeroflot,2025-11-07,04:09:00,163
UT2822,Red Wings,2025-11-28,19:01:13,95
DP1214,Red Wings,2025-12-04,17:47:11,19
S79743,Pobeda,2024-05-17,11:46:05,187
WZ1725,Red Wings,2025-01-02,06:09:32,250
SU6380,Rossiya,2025-12-16,19:42:10,5
UT8509,Ural Airlines,2025-07-06,00:27:43,243
FV9754,Rossiya,2025-01-10,01:02:41,211
SU384,Red Wings,2024-05-23,14:20:31,116
SU1206,Aeroflot,2025-12-14,08:36:05,219
UT7789,Ural Airlines,2025-06-22,18:12:24,46
N46462,Rossiya,2025-08-19,19:18:13,181
SU3841,Ural Airlines,2025-06-02,05:45:58,156
SU9472,Utair,2024-03-03,11:45:49,129
DP2220,Aeroflot,2025-02-03,01:50:01,35
SU185,Pobeda,2024-10-02,07:16:12,169
UT9944,Utair,2024-08-12,18:17:48,144
S72348,Aeroflot,2025-09-02,10:18:13,179
S77852,Aeroflot,2024-07-12,05:52:47,218
UT5124,Red Wings,2024-03-05,11:00:31,276
N49853,Aeroflot,2024-01-17,18:24:29,278
UT1432,Aeroflot,2025-04-04,04:33:33,114
UT516,Aeroflot,2025-09-05,22:13:18,222
N42058,Red Wings,2024-07-27,21:43:49,93
DP3942,Nordwind,2025-04-13,12:17:35,273
U65391,Red Wings,2025-05-13,01:24:22,84
N49936,Ural Airlines,2025-03-05,10:57:31,97
SU3453,Ural Airlines,2025-09-25,05:07:52,95
SU8769,Rossiya,2024-02-03,10:00:59,223
U6701,Nordwind,2024-11-12,01:26:41,47
S7737,Aeroflot,2025-10-12,08:20:28,172
FV9210,Red Wings,2025-09-10,20:16:54,218
N48676,Utair,2024-06-16,22:27:52,206
UT1472,Pobeda,2024-01-10,05:15:33,104
U62863,Nordwind,2025-05-19,17:25:16,167
U61189,S7 Airlines,2025-10-10,00:50:05,81
N49223,Red Wings,2024-06-10,08:23:41,42
UT7959,S7 Airlines,2024-11-05,14:06:06,134
SU3200,Nordwind,2024-03-12,08:33:37,109
DP1853,Aeroflot,2025-09-03,13:19:52,265
UT5566,Pobeda,2024-11-16,14:39:51,4
N45928,Pobeda,2024-04-18,03:46:23,100
WZ8591,Nordwind,2025-08-28,12:24:48,188
S74406,Pobeda,2025-04-15,23:47:52,214
S72362,Utair,2024-01-05,17:14:39,285
U67400,Pobeda,2025-04-21,12:27:07,159
FV8850,Rossiya,2025-05-17,08:51:35,226
N42061,Nordwind,2024-01-01,07:25:34,36
UT5468,Nordwind,2025-11-14,17:39:11,122
S77706,Nordwind,2024-03-05,05:43:15,157
N46660,Aeroflot,2025-08-26,08:09:19,87
S78477,Ural Airlines,2025-04-27,18:59:20,108
UT7393,Nordwind,2025-05-12,03:00:20,237
UT658,Aeroflot,2024-11-26,21:13:29,261
SU5180,S7 Airlines,2025-07-02,18:26:58,194
S78198,Rossiya,2025-01-04,15:06:27,209
FV5948,Ural Airlines,2024-10-03,04:52:45,277
U67242,Aeroflot,2025-04-12,23:43:05,112
WZ9047,Rossiya,2025-06-06,16:47:19,235
UT8558,Utair,2025-04-07,15:55:09,217
UT5460,Rossiya,2024-04-13,08:11:08,147
SU8432,Pobeda,2024-04-26,00:13:22,63
U64128,S7 Airlines,2025-09-26,09:11:18,110
N47575,S7 Airlines,2025-12-03,20:43:25,281
UT5535,Ural Airlines,2024-09-03,09:14:18,27
U6777,Rossiya,2025-08-03,18:34:34,126
UT1570,Nordwind,2025-08-22,07:21:50,77
WZ6758,S7 Airlines,2024-10-06,08:05:31,40
S78166,Pobeda,2025-08-23,05:56:55,273
N44342,Aeroflot,2025-06-19,03:56:47,253
S79527,S7 Airlines,2025-07-16,23:01:30,80
WZ7864,S7 Airlines,2024-11-08,20:30:58,76
DP1951,Pobeda,2025-05-26,14:27:28,135
SU976,Aeroflot,2025-08-28,10:09:00,176
FV2408,Rossiya,2025-12-26,21:17:40,3
WZ4450,Aeroflot,2025-02-09,05:23:29,184
DP2211,Pobeda,2025-11-17,18:50:23,211
WZ7300,Nordwind,2024-04-04,14:51:49,250
WZ2828,Aeroflot,2024-07-15,23:58:05,90
S71472,Pobeda,2025-02-28,12:55:47,255
DP9643,Nordwind,2024-08-12,11:50:48,3
DP8157,Red Wings,2025-06-01,22:16:07,102
S79391,Red Wings,2024-05-19,15:20:39,203
FV5336,Rossiya,2025-07-22,12:16:13,84
U68568,Utair,2025-08-18,11:24:09,130
DP3065,Utair,2025-09-17,14:20:10,187
U61698,Pobeda,2025-08-13,21:35:31,25
S76445,Rossiya,2025-03-26,22:58:15,73
SU2407,Pobeda,2025-12-24,06:20:45,198
U64164,Rossiya,2024-04-03,01:42:55,136
U68574,S7 Airlines,2024-09-17,19:13:48,79
SU3614,Pobeda,2025-09-16,19:04:49,166
WZ7889,S7 Airlines,2024-09-03,11:54:46,227
S72779,Red Wings,2024-01-12,13:22:27,73
SU8790,Nordwind,2024-03-09,20:39:41,20
WZ2571,Red Wings,2025-07-14,23:59:44,106
U64290,Rossiya,2024-06-06,23:09:54,188
SU9731,Ural Airlines,2025-06-23,19:46:47,81
N46982,Utair,2025-03-19,02:01:05,220
SU5944,Ural Airlines,2025-07-22,22:03:20,32
U67246,Pobeda,2024-11-22,10:03:52,57
WZ3281,Nordwind,2024-11-20,20:30:55,273
DP1240,Ural Airlines,2024-07-25,09:22:56,117
UT178,Nordwind,2024-10-22,12:49:05,183
N43572,Ural Airlines,2025-06-11,11:46:04,135
DP5310,Ural Airlines,2025-01-16,21:35:24,119
WZ1108,Pobeda,2025-04-06,18:56:15,300
DP5644,S7 Airlines,2025-06-05,23:39:42,107
DP769,Pobeda,2024-01-28,22:34:25,13
N4829,Nordwind,2024-01-13,18:17:37,222
U64843,Pobeda,2024-10-11,19:01:20,271
FV6112,S7 Airlines,2025-02-01,16:45:43,120
SU9401,S7 Airlines,2025-01-04,19:53:31,23
FV4021,Aeroflot,2025-03-17,21:11:29,186
DP4639,Rossiya,2024-03-06,21:34:45,53
N47011,Red Wings,2025-01-06,06:47:05,75
U67203,Aeroflot,2025-01-08,04:12:51,273
FV4753,S7 Airlines,2024-05-25,23:30:01,225
UT5896,Pobeda,2025-01-05,14:07:33,202
DP1749,Rossiya,2025-05-14,01:42:07,268
FV9514,Nordwind,2024-01-03,08:45:14,50
FV2027,Utair,2024-05-11,19:40:56,9
WZ7671,Ural Airlines,2025-09-11,03:25:38,67
WZ3690,Pobeda,2025-08-18,08:38:59,297
S7231,S7 Airlines,2024-02-16,04:03:39,186
FV7757,Aeroflot,2024-02-06,23:19:13,159
SU5167,S7 Airlines,2024-04-12,02:04:11,103
U65854,Utair,2024-07-03,10:29:09,22
FV1278,Nordwind,2024-03-27,23:05:59,163
SU9269,Ural Airlines,2024-11-11,16:51:30,203
WZ2381,Pobeda,2024-01-14,18:15:34,206
UT8834,S7 Airlines,2025-05-22,16:18:31,117
U62565,Nordwind,2024-09-09,09:43:49,183
U69801,S7 Airlines,2025-09-18,14:43:22,35
U67396,Utair,2025-06-20,19:54:31,187
DP7916,Red Wings,2024-11-26,19:50:38,269
UT8496,Utair,2024-03-15,02:51:24,182
SU9813,Ural Airlines,2024-04-17,03:55:54,115
UT939,Pobeda,2024-05-17,22:58:34,6
UT9045,Utair,2025-07-04,20:27:04,282
UT9658,Utair,2024-05-05,12:23:32,173
S72502,Nordwind,2024-02-02,02:39:55,65
WZ9713,Aeroflot,2025-02-05,19:25:53,250
WZ1611,Utair,2025-01-07,04:48:54,248
S71911,Rossiya,2024-08-19,12:33:33,89
WZ7677,Nordwind,2024-04-08,11:43:46,171
DP7183,Pobeda,2025-12-26,18:10:58,89
DP5864,Aeroflot,2025-08-08,22:36:44,161
U6304,Pobeda,2024-11-10,12:40:14,22
DP4282,Red Wings,2025-06-16,22:22:40,226
FV7274,Pobeda,2024-09-07,08:15:46,298
N47693,Nordwind,2025-06-12,16:35:49,43
U6330,Pobeda,2025-01-16,22:11:03,221
WZ4553,Aeroflot,2024-02-22,14:13:30,235
FV8970,Red Wings,2024-01-15,02:27:26,204
DP3095,Red Wings,2025-09-05,00:07:22,209
UT5418,Utair,2024-06-27,04:28:40,294
DP449,Utair,2024-11-13,15:27:12,110
S75206,Pobeda,2025-02-06,20:24:43,197
N42355,Pobeda,2025-11-01,11:11:12,172
UT1724,S7 Airlines,2025-06-24,23:22:35,220
DP8928,Red Wings,2024-07-28,18:48:47,52
WZ6752,Aeroflot,2024-02-25,20:40:33,73
WZ7067,Rossiya,2024-01-10,04:26:57,5
N45526,Rossiya,2024-05-22,00:42:47,281
DP7673,Utair,2025-10-03,01:07:43,155
SU6535,Aeroflot,2025-12-08,23:33:15,97
S78014,Red Wings,2024-06-07,12:55:43,90
FV4071,Utair,2024-01-22,05:17:56,96
UT6180,Ural Airlines,2025-02-08,02:08:25,294
FV5896,Utair,2025-01-19,07:59:31,124
DP5842,Ural Airlines,2025-02-19,03:47:43,155
FV5324,Aeroflot,2025-09-24,08:25:40,166
S79834,Pobeda,2025-12-20,23:55:05,36
S76268,Utair,2024-08-25,10:30:32,253
U68440,Aeroflot,2024-08-05,03:57:51,109
U64064,Red Wings,2025-01-20,05:27:26,217
N43948,Aeroflot,2024-05-14,03:45:12,288
N4172,S7 Airlines,2024-02-05,03:31:10,300
N41311,Utair,2024-07-11,23:05:06,197
S76536,Pobeda,2025-09-03,23:03:58,23
SU6025,Utair,2024-12-14,04:34:14,9
UT4792,Ural Airlines,2025-08-05,11:47:32,253
DP5535,Nordwind,2025-09-28,21:09:00,236
DP5446,Red Wings,2024-12-24,18:08:28,223
DP2746,Pobeda,2025-12-12,19:06:10,294
SU1337,Pobeda,2025-10-20,20:38:40,174
N42337,Rossiya,2025-08-16,00:12:19,240
U66227,Aeroflot,2024-02-03,17:46:24,236
S78711,Utair,2024-09-06,14:53:11,182
DP3133,Utair,2024-12-17,22:03:24,192
U69640,Aeroflot,2025-07-13,21:01:58,64
U65537,S7 Airlines,2025-02-11,10:24:26,213
FV6520,S7 Airlines,2024-01-12,00:43:52,98
FV2650,Aeroflot,2024-05-15,22:12:53,265
N49456,Pobeda,2025-09-18,09:00:21,237
WZ6973,Rossiya,2025-02-03,00:19:58,227
WZ520,Pobeda,2025-09-12,21:19:20,50
U65110,Ural Airlines,2024-07-01,11:41:26,57
FV8579,Ural Airlines,2024-11-25,10:03:51,130
N47149,S7 Airlines,2025-10-03,02:16:41,72
UT6144,Rossiya,2024-12-13,16:55:23,178
N48556,Nordwind,2025-09-27,19:43:00,140
UT9884,Red Wings,2025-12-10,03:11:51,198
S72859,Ural Airlines,2024-11-07,12:34:21,292
DP884,Rossiya,2024-12-07,04:14:19,6
WZ6415,Utair,2024-12-26,20:40:57,271
UT8371,Red Wings,2025-06-21,13:13:12,13
DP7382,Ural Airlines,2025-01-08,15:58:15,178
SU8841,Pobeda,2024-03-16,11:32:04,61
U6961,S7 Airlines,2024-10-08,01:02:29,106
UT6043,Nordwind,2025-04-25,12:21:00,277
UT538,Rossiya,2024-07-26,16:42:01,208
WZ6759,Aeroflot,2025-12-25,08:51:38,186
S76248,Pobeda,2025-05-17,12:43:52,280
S72479,Utair,2024-11-17,21:56:46,232
UT7602,Rossiya,2024-06-13,00:41:06,144
U67153,Pobeda,2025-03-24,20:01:19,23
N44522,Utair,2025-09-01,07:48:30,67
WZ5640,Nordwind,2025-06-24,05:29:33,213
UT983,Red Wings,2024-01-19,19:31:53,265
U61178,S7 Airlines,2025-04-02,04:21:57,44
SU2595,Ural Airlines,2024-11-17,08:59:40,214
FV6759,Rossiya,2024-10-17,20:31:25,127
N44526,S7 Airlines,2025-04-24,12:37:54,213
UT7334,Utair,2025-07-20,17:00:13,112
FV2495,Rossiya,2025-11-25,11:56:08,64
N43207,Nordwind,2025-09-15,20:46:50,51
S74645,Nordwind,2024-02-02,18:00:34,117
UT8409,Nordwind,2025-09-10,18:01:55,284
SU4172,Aeroflot,2024-01-24,21:18:22,56
U68855,Pobeda,2024-04-14,12:12:10,46
WZ5196,S7 Airlines,2024-08-23,09:44:15,8
U61783,Aeroflot,2024-01-14,18:40:13,151
DP6955,Ural Airlines,2025-01-22,03:57:49,190
UT9400,Utair,2024-01-28,07:08:25,257
WZ7646,Utair,2025-11-04,03:14:23,125
WZ930,Utair,2024-03-07,08:49:17,57
SU3545,Rossiya,2025-12-01,00:17:38,237
WZ8673,Red Wings,2025-02-01,21:50:59,57
N44968,Nordwind,2024-03-18,14:54:20,232
S73450,Nordwind,2024-07-21,21:07:45,78
DP7364,Pobeda,2025-02-09,09:45:40,83
SU8282,Nordwind,2024-09-17,13:12:29,201
UT3491,Pobeda,2025-09-05,22:27:57,53
SU9676,Pobeda,2025-05-22,05:17:58,51
WZ4928,Rossiya,2025-02-06,11:02:56,23
UT5969,Nordwind,2025-06-23,20:40:20,298
FV9349,Ural Airlines,2025-01-21,13:16:05,30
WZ4016,Red Wings,2024-02-25,18:42:00,204
WZ2636,S7 Airlines,2024-11-05,04:25:52,98
S77604,Utair,2025-06-25,10:51:23,78
U66173,Pobeda,2024-10-15,14:11:23,224
SU3128,Red Wings,2024-01-21,02:42:38,226
U63373,Pobeda,2024-12-01,03:00:12,295
U66055,Rossiya,2024-02-04,12:38:46,109
N49080,Pobeda,2025-04-02,07:11:06,42
N4247,Red Wings,2024-09-24,01:49:33,47
WZ1006,Red Wings,2025-04-11,04:34:34,2
WZ3790,Aeroflot,2025-02-04,10:05:27,56
N44640,Pobeda,2024-11-18,10:38:19,256
N46330,Nordwind,2025-02-02,11:49:49,5
DP3950,Nordwind,2024-01-22,08:14:49,261
FV8199,Red Wings,2025-12-09,18:38:02,44
N43683,Utair,2025-04-23,17:29:58,77
FV7253,Rossiya,2025-01-08,23:31:12,193
FV6316,Rossiya,2024-09-24,08:32:01,174
WZ2967,Nordwind,2024-12-02,07:55:04,6
N46607,Utair,2025-12-05,16:43:40,52
U62464,Rossiya,2024-10-27,07:12:10,300
S71557,Nordwind,2025-12-20,14:43:02,206
WZ4901,S7 Airlines,2024-10-08,18:13:56,66
SU6221,Nordwind,2024-10-26,08:15:56,282
DP2950,Utair,2025-06-19,06:35:23,10
S76142,Aeroflot,2024-01-26,05:17:21,289
U68695,S7 Airlines,2024-06-11,16:15:46,198
S71370,Pobeda,2024-12-07,12:07:07,82
UT7262,Red Wings,2024-10-12,03:47:08,241
SU6919,Utair,2024-10-19,22:45:26,3
UT130,Utair,2024-09-19,11:00:56,120
S72697,Pobeda,2024-12-26,14:19:18,4
N46922,Nordwind,2024-07-19,17:56:36,191
FV1541,Ural Airlines,2025-08-26,03:08:01,240
S77253,Ural Airlines,2025-04-24,19:03:54,272
WZ520,Red Wings,2024-07-03,06:59:25,121
WZ2558,Nordwind,2025-11-19,22:07:56,211
N47837,Ural Airlines,2025-04-22,22:28:50,257
FV9541,Red Wings,2024-03-24,16:05:27,286
UT9858,Red Wings,2024-07-01,12:55:40,253
UT5117,Red Wings,2025-03-20,08:11:34,195
WZ5985,Red Wings,2025-05-24,01:38:30,108
S71570,Red Wings,2025-01-19,11:34:13,127
DP4887,Rossiya,2024-10-19,03:36:45,286
S73190,S7 Airlines,2024-04-17,23:55:01,254
WZ7428,Nordwind,2025-12-02,05:22:40,184
U69747,Ural Airlines,2025-08-05,03:11:49,11
N48136,Utair,2024-11-28,22:35:34,111
DP335,Ural Airlines,2024-01-14,18:14:30,279
UT9161,S7 Airlines,2024-02-05,12:24:01,259
FV8268,Pobeda,2024-09-03,01:44:50,130
N47476,Rossiya,2025-03-19,04:55:11,120
N46259,Ural Airlines,2024-05-09,02:11:43,293
DP7370,Ural Airlines,2024-11-09,19:20:22,92
DP1628,Ural Airlines,2024-07-15,14:24:44,175
SU5950,Aeroflot,2025-03-08,04:20:03,26
WZ3703,Nordwind,2024-11-08,16:16:11,64
SU9030,Utair,2024-04-11,20:49:21,99
UT9376,Ural Airlines,2025-04-22,21:57:02,98
S74442,Nordwind,2024-11-11,08:52:22,128
SU7068,Nordwind,2025-06-02,12:21:24,268
N41546,Utair,2025-08-26,17:48:18,57
SU3038,Rossiya,2025-02-26,15:26:01,94
UT7957,Utair,2025-07-08,19:42:38,36
N42753,Utair,2025-09-26,23:55:55,85
SU7838,Red Wings,2024-04-25,17:28:27,225
UT5361,S7 Airlines,2024-08-13,07:54:29,209
FV4495,Nordwind,2024-01-03,13:46:36,132
UT1878,Aeroflot,2025-01-16,23:54:58,242
UT2979,Nordwind,2024-03-15,23:57:21,132
UT4669,Pobeda,2024-10-21,02:32:41,50
FV3042,Pobeda,2025-01-28,00:18:38,119
DP1633,Nordwind,2025-05-04,00:08:37,87
S72564,Aeroflot,2025-06-23,06:42:36,175
S71383,Utair,2025-06-01,21:44:32,209
WZ7869,Pobeda,2025-11-21,08:39:01,118
U64593,Utair,2024-01-26,10:31:23,162
DP1859,Ural Airlines,2025-09-07,05:05:06,7
U62159,Utair,2025-10-09,09:13:47,47
FV9478,Aeroflot,2025-05-08,17:28:43,266
SU2645,Red Wings,2024-11-02,14:51:54,150
N44384,Utair,2025-10-16,06:20:12,298
U65624,Nordwind,2024-07-03,21:57:16,207
SU6752,Red Wings,2025-03-05,04:52:25,86
SU5324,Red Wings,2024-12-01,02:21:21,32
UT8881,Nordwind,2025-03-12,16:47:42,14
U63080,Ural Airlines,2024-03-05,08:20:55,262
UT3601,Utair,2024-05-03,10:57:08,76
S74570,Utair,2024-08-04,06:54:46,294
DP5986,Aeroflot,2025-08-12,19:00:43,227
S7177,Nordwind,2024-11-23,20:08:16,191
DP7738,Nordwind,2025-09-25,11:04:51,11
DP6639,Ural Airlines,2025-01-08,11:24:35,241
UT3893,Aeroflot,2025-06-28,18:58:03,63
N46645,S7 Airlines,2025-08-24,03:03:59,266
N43345,Nordwind,2024-01-26,04:23:15,147
DP3146,Rossiya,2024-09-24,02:59:46,184
UT299,Red Wings,2025-02-03,15:42:08,68
DP8299,Nordwind,2025-05-09,10:19:55,31
UT4286,Ural Airlines,2025-11-18,10:23:50,7
U67512,Nordwind,2024-10-21,19:35:38,192
UT7181,Red Wings,2025-07-18,12:16:01,297
UT3361,Red Wings,2024-09-14,19:40:10,63
UT2191,Nordwind,2025-09-07,19:15:57,52
SU2678,Rossiya,2024-09-14,23:28:23,293
U67059,S7 Airlines,2024-11-03,13:02:56,110
U62325,Pobeda,2025-01-12,06:39:29,135
DP5334,Rossiya,2025-03-03,12:50:40,189
N48058,Utair,2025-12-10,14:30:59,132
S74082,Pobeda,2025-09-28,23:17:48,232
DP5818,S7 Airlines,2025-07-16,03:17:48,19
N43635,Utair,2025-08-06,12:15:55,36
U64327,S7 Airlines,2024-05-03,12:13:20,104
U69084,Utair,2024-04-20,17:29:38,145
S74223,Utair,2024-02-06,02:35:05,27
DP5985,Aeroflot,2025-01-11,23:35:53,230
WZ2774,S7 Airlines,2024-11-05,05:26:05,30
FV4253,Aeroflot,2024-05-26,17:36:09,265
UT850,Nordwind,2024-07-02,07:07:20,193
UT8658,Rossiya,2025-06-18,12:35:52,281
S76540,Red Wings,2024-12-25,04:01:11,21
S77565,Utair,2024-09-18,15:46:20,163
FV8087,Red Wings,2024-05-26,00:03:49,0
S75815,Aeroflot,2025-10-04,15:45:27,242
SU2894,Rossiya,2025-08-27,16:31:56,177
S73559,Red Wings,2024-01-28,04:17:12,291
U65962,S7 Airlines,2025-12-02,11:06:42,265
U63764,Ural Airlines,2025-09-09,02:31:58,154
FV2330,Nordwind,2024-04-19,02:47:33,230
S7513,S7 Airlines,2024-05-28,11:56:14,197
UT8256,Pobeda,2025-10-14,04:43:57,169
U66009,Utair,2025-12-13,09:43:09,37
WZ5140,Aeroflot,2025-03-03,19:34:14,286
FV8479,Rossiya,2024-10-12,21:28:53,116
UT7367,Red Wings,2024-06-02,18:02:02,2
DP2801,Aeroflot,2025-09-25,16:34:47,270
DP7716,Aeroflot,2025-09-04,03:12:31,211
N4644,Red Wings,2024-09-05,18:31:54,271
DP3709,Aeroflot,2024-02-27,08:29:05,54
S74024,Ural Airlines,2025-11-09,02:00:57,127
S7847,Red Wings,2025-12-22,23:17:32,6
SU3578,Utair,2024-07-01,20:14:14,196
U67531,Utair,2025-12-02,12:18:06,143
S77653,Red Wings,2025-12-28,13:12:56,267
WZ2971,Ural Airlines,2024-03-12,18:58:12,179
FV3684,Rossiya,2025-02-05,11:34:10,195
WZ9246,Ural Airlines,2025-02-12,13:59:21,52
WZ7218,Nordwind,2025-10-10,07:53:58,96
WZ3282,Aeroflot,2024-01-01,13:26:39,32
UT5839,Aeroflot,2024-10-16,21:00:36,132
U68825,S7 Airlines,2024-05-09,02:42:18,164
FV9186,S7 Airlines,2025-08-25,20:55:02,89
N45837,Rossiya,2024-02-04,14:39:09,45
DP2651,S7 Airlines,2024-04-12,12:13:01,288
U65010,Aeroflot,2025-09-25,15:05:09,80
N42702,Ural Airlines,2024-03-26,16:44:26,28
DP3104,S7 Airlines,2024-01-20,15:56:09,161
