Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
N43355,S7 Airlines,2025-10-08,20:05:47,36
N42018,Aeroflot,2024-08-20,23:00:47,266
SU5461,Rossiya,2024-03-25,01:06:00,22
WZ6582,Aeroflot,2025-08-02,02:52:49,4
FV8219,Ural Airlines,2024-11-06,16:04:34,257
DP260,Ural Airlines,2025-09-22,08:31:40,197
UT6555,Ural Airlines,2025-06-13,11:35:46,119
UT1257,Aeroflot,2025-06-23,12:07:23,75
U67226,Utair,2024-03-20,09:57:06,59
FV3995,Utair,2025-08-21,16:43:19,270
WZ1616,Ural Airlines,2025-04-13,10:44:58,15
N47097,Rossiya,2025-01-28,09:31:26,223
UT3384,Aeroflot,2025-01-03,10:25:21,281
FV6312,Pobeda,2025-01-03,07:03:18,13
SU5535,S7 Airlines,2024-04-07,00:20:22,108
N45213,Pobeda,2024-03-15,10:19:08,158
WZ3027,Nordwind,2024-01-19,14:33:50,226
DP7410,S7 Airlines,2024-12-07,06:07:25,30
U66791,Aeroflot,2025-05-02,16:13:02,110
WZ5544,Nordwind,2025-11-27,21:21:13,272
N49332,Utair,2024-07-17,15:04:43,68
SU2666,Utair,2024-07-26,22:41:57,153
SU8993,Red Wings,2025-06-25,21:07:02,229
U67056,Ural Airlines,2024-09-17,00:33:30,263
WZ4019,Nordwind,2024-06-28,06:25:23,259
WZ2058,Nordwind,2024-09-05,15:47:28,295
FV9902,Ural Airlines,2024-11-26,03:39:02,41
N47691,S7 Airlines,2025-11-03,06:06:10,75
SU6454,Red Wings,2024-07-18,07:43:05,213
S78425,Rossiya,2024-04-07,09:23:07,293
U6361,Ural Airlines,2025-08-23,23:26:11,217
WZ3307,Ural Airlines,2024-02-24,10:39:01,270
DP889,Rossiya,2025-01-17,08:41:42,88
U69917,Pobeda,2024-04-13,20:08:36,33
UT7885,Ural Airlines,2025-05-10,09:25:48,255
S78978,S7 Airlines,2025-03-25,05:56:15,274
U64423,Red Wings,2025-04-19,09:01:03,4
U67084,Rossiya,2024-06-08,18:38:25,271
N42465,Nordwind,2025-01-19,03:28:32,8
SU859,Utair,2025-07-12,16:32:33,207
DP4238,Red Wings,2024-07-21,18:51:14,210
FV8115,Nordwind,2025-06-14,06:52:23,69
N43057,Pobeda,2025-08-14,12:09:47,298
WZ1962,Nordwind,2025-02-25,01:33:26,251
WZ9176,S7 Airlines,2025-08-28,14:32:36,206
N46581,Nordwind,2025-01-14,18:11:01,20
U65942,Aeroflot,2024-07-21,12:21:21,294
N45998,Rossiya,2025-07-27,12:27:03,188
U68863,Pobeda,2025-05-13,07:51:14,160
S77131,Pobeda,2024-01-16,13:47:04,138
DP4855,Nordwind,2024-09-13,03:02:04,66
UT8458,Rossiya,2025-01-01,00:29:37,168
SU1708,Rossiya,2024-03-05,02:16:27,49
UT2089,Aeroflot,2024-10-20,13:09:41,70
UT3685,Rossiya,2025-07-27,14:02:18,290
FV1114,Utair,2024-02-12,18:23:30,165
FV2432,Ural Airlines,2024-06-04,08:42:08,228
DP5631,Nordwind,2025-01-28,20:03:42,285
N47533,Ural Airlines,2024-10-28,09:50:27,244
N46254,S7 Airlines,2025-03-07,19:51:40,202
SU3111,Aeroflot,2025-08-09,04:29:59,189
WZ2100,Red Wings,2025-04-08,02:45:45,221
FV1559,Red Wings,2024-01-26,22:59:08,244
N4874,S7 Airlines,2024-05-09,19:13:05,16
DP5313,Nordwind,2025-09-14,01:15:48,203
FV6499,S7 Airlines,2024-02-15,18:45:41,182
U66937,Red Wings,2024-10-22,20:10:59,31
S78193,S7 Airlines,2025-02-11,18:57:47,240
U62081,Nordwind,2024-11-25,18:42:37,252
DP9401,Utair,2024-10-27,18:05:21,273
N47512,Red Wings,2024-07-24,11:57:23,23
SU8076,Pobeda,2024-02-05,15:32:39,42
SU5858,Aeroflot,2025-10-22,00:17:37,82
FV9143,Ural Airlines,2024-07-13,12:46:22,292
SU9070,S7 Airlines,2025-01-25,13:56:21,224
DP9422,Ural Airlines,2024-05-11,15:44:18,110
SU9111,Utair,2024-12-22,15:24:22,163
WZ1922,Red Wings,2024-02-20,20:16:57,73
SU3888,Nordwind,2024-08-14,08:37:03,191
WZ286,Pobeda,2024-09-22,11:13:43,45
WZ6997,Nordwind,2025-06-26,21:33:02,70
WZ7083,Red Wings,2024-11-24,13:42:57,15
N4628,Aeroflot,2025-03-09,19:46:36,148
U61600,Nordwind,2025-04-09,04:02:24,145
S77396,Utair,2024-04-17,21:17:18,236
SU2274,S7 Airlines,2025-11-20,18:09:57,276
SU7109,Red Wings,2025-02-23,16:46:36,295
UT5424,Rossiya,2024-11-12,11:17:31,124
DP610,Utair,2025-06-21,11:24:20,289
N49319,Red Wings,2024-07-05,22:06:26,239
UT8756,Aeroflot,2025-07-28,06:19:35,146
UT1918,S7 Airlines,2025-06-18,09:07:34,291
WZ6084,Red Wings,2024-03-05,04:59:56,236
S77346,Pobeda,2025-07-17,09:28:34,137
N48395,Rossiya,2024-01-22,01:18:45,276
UT2511,Utair,2024-09-26,18:56:14,200
FV9109,Nordwind,2025-06-20,06:18:04,244
SU3700,Pobeda,2025-10-03,13:36:33,266
U6877,Aeroflot,2025-04-22,01:29:30,184
DP5953,Utair,2024-04-08,07:46:07,232
FV1098,Nordwind,2025-11-02,03:18:10,104
DP7893,Nordwind,2025-08-24,02:06:18,217
S72389,Pobeda,2025-02-04,18:55:57,179
N44490,Nordwind,2024-02-14,03:14:16,248
WZ3894,Ural Airlines,2024-07-01,02:51:25,124
WZ7670,Red Wings,2024-06-14,11:45:41,151
FV6380,Nordwind,2024-12-12,05:00:05,6
WZ505,Nordwind,2024-08-13,16:13:15,288
SU1510,Red Wings,2025-07-18,06:34:36,130
U64994,Rossiya,2024-02-19,23:06:07,120
U63035,Ural Airlines,2024-07-06,18:23:40,96
WZ2340,Ural Airlines,2024-08-01,18:56:42,143
WZ7133,Pobeda,2025-10-15,05:01:35,54
S74906,Ural Airlines,2025-08-10,06:05:35,44
SU3101,Ural Airlines,2025-11-11,22:32:18,239
WZ2144,Red Wings,2025-04-21,07:26:57,252
UT6252,Rossiya,2024-07-25,04:57:19,139
SU8114,S7 Airlines,2025-12-03,04:01:24,270
N48252,Aeroflot,2025-03-03,12:37:35,230
UT2421,Pobeda,2025-08-03,15:02:37,242
UT2879,Red Wings,2025-02-20,12:43:21,76
DP6202,S7 Airlines,2025-06-05,19:33:52,40
N46867,Pobeda,2025-11-11,06:50:18,123
UT5675,Aeroflot,2025-08-04,09:50:17,17
DP4153,Ural Airlines,2024-04-11,11:13:34,42
U63872,Red Wings,2024-09-22,20:45:18,54
N44191,S7 Airlines,2025-12-09,15:41:27,188
SU1978,S7 Airlines,2024-10-18,02:49:49,201
WZ8056,Ural Airlines,2024-08-18,23:03:26,135
UT5078,S7 Airlines,2024-03-02,19:25:29,249
U62617,S7 Airlines,2025-01-01,03:24:02,97
SU1619,Red Wings,2025-12-11,00:01:42,53
N46052,Utair,2024-06-20,15:08:31,159
UT4722,Rossiya,2024-08-20,10:59:45,216
S79757,Aeroflot,2025-08-25,03:48:49,94
DP1366,Red Wings,2025-06-25,06:23:00,81
DP1743,Utair,2025-01-11,21:43:42,181
WZ6473,Rossiya,2025-01-02,09:13:13,248
WZ5124,Rossiya,2024-06-09,02:52:53,58
DP846,Rossiya,2025-04-03,11:41:06,162
FV4084,Ural Airlines,2024-07-23,23:46:55,129
WZ5698,Nordwind,2025-04-07,16:44:19,113
U68250,Ural Airlines,2025-12-02,22:47:17,144
U67312,Pobeda,2025-10-25,00:32:58,235
S71454,Nordwind,2025-03-19,17:10:17,29
U66628,Red Wings,2025-02-16,08:40:33,198
DP1924,Red Wings,2024-07-05,22:06:23,53
S72267,Rossiya,2025-04-19,13:17:33,126
S79387,Utair,2024-03-27,11:38:12,251
SU6402,Ural Airlines,2025-02-16,17:53:23,191
N49014,Pobeda,2025-11-06,06:17:34,72
DP6756,Red Wings,2025-02-24,01:04:42,103
U66405,Aeroflot,2024-01-17,17:20:14,208
SU3571,Utair,2024-12-17,08:07:31,53
SU4043,Nordwind,2025-03-23,21:27:26,257
S76276,Ural Airlines,2024-09-01,08:05:03,278
WZ1576,Rossiya,2024-02-02,04:52:37,50
U63548,Ural Airlines,2024-05-27,06:58:33,234
SU9805,Aeroflot,2024-04-06,14:59:01,121
WZ8570,Red Wings,2025-06-27,23:03:02,95
S73749,Red Wings,2025-10-03,19:09:26,139
WZ1513,Pobeda,2025-01-27,22:21:07,287
UT9420,Red Wings,2025-02-06,04:35:24,69
S74409,S7 Airlines,2024-02-02,18:41:36,276
U67164,Rossiya,2024-07-06,19:10:11,70
U61045,S7 Airlines,2024-09-23,18:48:56,246
SU8055,Red Wings,2024-03-23,14:49:54,169
SU9828,Rossiya,2024-08-21,19:29:47,250
UT975,Nordwind,2025-03-27,01:20:38,199
N48399,S7 Airlines,2025-11-12,05:01:59,229
DP5449,S7 Airlines,2025-01-20,05:52:12,92
U61323,Pobeda,2025-11-25,14:56:18,229
UT2150,Ural Airlines,2025-10-20,11:09:16,136
WZ3095,Red Wings,2025-04-24,07:53:51,131
S72901,Nordwind,2024-02-07,16:07:19,28
N4516,Red Wings,2024-01-02,02:01:06,286
U67696,Red Wings,2024-05-21,23:15:07,297
FV4638,Red Wings,2025-05-23,15:54:36,84
FV5421,Red Wings,2025-01-08,21:18:22,33
N43471,Rossiya,2025-09-04,08:42:46,191
N43551,Ural Airlines,2025-03-20,03:08:22,3
FV5001,Aeroflot,2025-06-04,17:38:26,272
WZ3312,Red Wings,2025-08-17,14:14:50,114
SU2495,S7 Airlines,2025-06-22,01:47:45,203
U63282,S7 Airlines,2024-02-18,07:16:39,203
S77093,Nordwind,2025-12-23,12:05:48,78
N43695,Nordwind,2025-01-07,11:33:25,295
S72309,Red Wings,2024-08-04,16:46:22,178
N44981,Nordwind,2025-10-05,16:15:21,259
N42378,Pobeda,2024-08-09,06:01:40,189
SU7482,Utair,2025-04-10,10:32:41,226
SU514,Nordwind,2024-04-26,15:15:33,74
N4716,Aeroflot,2025-07-14,23:08:49,31
S75904,Ural Airlines,2024-07-14,20:03:47,181
S72973,S7 Airlines,2024-06-04,02:18:22,8
N42194,Nordwind,2024-02-03,20:09:37,42
UT4016,S7 Airlines,2024-07-18,03:31:33,268
DP8651,Utair,2024-02-13,19:18:54,141
S77695,Ural Airlines,2024-07-11,12:59:44,77
WZ8078,S7 Airlines,2024-09-07,19:55:49,181
U63848,Red Wings,2024-10-14,09:18:53,191
WZ1109,Utair,2024-03-20,13:42:52,166
FV8870,Nordwind,2024-07-14,21:56:07,253
WZ161,Aeroflot,2024-01-04,11:41:05,111
FV2588,Ural Airlines,2024-08-12,17:18:39,52
WZ9569,Pobeda,2024-01-09,01:27:49,123
U62863,Red Wings,2025-01-11,10:23:14,283
WZ1112,Red Wings,2024-10-01,10:05:23,127
DP3896,Pobeda,2025-12-02,18:49:13,81
N4888,Pobeda,2025-03-27,04:35:59,183
U68365,Nordwind,2024-08-02,09:43:25,269
UT9002,Ural Airlines,2025-04-20,01:34:35,296
UT5250,Aeroflot,2024-08-07,00:13:52,138
SU7445,Pobeda,2025-10-26,13:24:13,112
SU3397,S7 Airlines,2024-06-28,02:19:41,253
S78118,Utair,2025-08-08,20:53:27,266
N49344,Nordwind,2024-12-24,22:30:11,294
DP8670,S7 Airlines,2024-07-14,14:04:02,180
UT2364,Red Wings,2024-09-03,16:05:52,184
UT7460,Rossiya,2025-05-24,15:06:41,37
N47177,Red Wings,2024-08-27,10:31:29,163
N46791,Ural Airlines,2025-08-07,21:59:21,113
WZ110,Utair,2024-12-02,18:38:09,62
S77595,Rossiya,2025-06-03,13:15:08,19
DP4510,Utair,2024-07-06,19:56:23,134
DP4888,Aeroflot,2024-03-08,03:05:46,274
FV4568,Aeroflot,2024-01-22,00:06:33,148
WZ2049,Ural Airlines,2024-03-16,12:44:42,52
FV3111,Pobeda,2025-01-15,22:56:47,219
WZ6653,Ural Airlines,2025-02-21,05:17:32,213
S78728,Aeroflot,2024-09-18,07:28:01,228
SU6848,Nordwind,2024-05-13,23:51:19,122
FV1900,Nordwind,2024-10-17,23:19:02,77
U64813,Nordwind,2025-09-22,11:27:39,29
U61966,Pobeda,2024-03-08,18:08:52,157
N4597,Ural Airlines,2025-06-15,12:55:28,263
S74629,Utair,2025-01-03,19:45:24,82
WZ9620,S7 Airlines,2025-02-24,18:06:58,84
N48492,Nordwind,2024-07-27,16:48:32,210
FV5802,Aeroflot,2024-07-08,23:12:57,20
DP5743,Nordwind,2025-04-18,22:38:51,121
WZ4904,Utair,2025-11-02,14:06:33,284
WZ4559,Aeroflot,2025-02-24,19:00:31,77
N47990,Ural Airlines,2024-10-28,00:44:13,283
WZ5233,Rossiya,2025-06-08,22:58:33,88
WZ9956,Aeroflot,2025-11-17,14:17:39,91
N42345,Ural Airlines,2025-08-05,20:00:46,31
U64730,S7 Airlines,2025-11-06,23:05:32,0
U63267,Utair,2024-07-14,20:59:24,128
SU4829,Rossiya,2025-04-11,04:54:14,158
SU7369,Rossiya,2025-06-21,00:23:11,203
SU6264,Pobeda,2024-10-07,19:55:32,262
DP5176,Aeroflot,2024-06-11,20:37:57,204
DP8757,Nordwind,2024-07-19,10:52:55,141
S79912,S7 Airlines,2025-01-01,22:54:44,3
N49173,Pobeda,2025-10-04,04:54:56,39
S73002,Nordwind,2024-07-24,14:29:37,67
FV7532,Ural Airlines,2025-12-07,05:11:50,51
U6580,Red Wings,2024-04-02,00:33:31,35
FV3497,Red Wings,2024-11-06,10:22:32,128
U65476,Utair,2024-04-14,06:52:23,262
FV6124,Red Wings,2024-07-16,13:41:53,170
N42793,Red Wings,2025-06-11,09:51:16,171
U61369,Red Wings,2024-05-09,07:18:03,98
DP3851,Red Wings,2025-07-04,09:28:44,227
DP7407,Rossiya,2025-11-12,09:48:37,86
DP6986,Aeroflot,2024-04-01,21:05:13,69
N47365,Red Wings,2025-07-11,12:30:11,129
UT4401,S7 Airlines,2024-04-15,14:01:05,152
UT7050,S7 Airlines,2024-10-07,04:24:14,138
WZ8572,Red Wings,2025-06-26,15:31:18,233
FV7897,S7 Airlines,2024-08-08,03:23:12,89
DP5674,Aeroflot,2024-11-14,05:10:44,108
SU7961,Aeroflot,2025-06-27,20:59:19,79
N45734,Nordwind,2025-05-17,08:57:41,96
DP9974,Ural Airlines,2025-02-06,01:26:00,14
WZ1450,Utair,2024-07-27,05:57:53,161
U65452,Utair,2024-04-05,01:44:50,91
SU4230,Nordwind,2025-03-12,04:38:01,265
S73436,Pobeda,2025-06-12,21:45:23,164
FV2010,Red Wings,2024-01-10,20:52:42,161
S74698,Rossiya,2024-04-22,03:31:42,128
WZ7000,Rossiya,2025-06-12,23:24:03,124
U65591,Ural Airlines,2025-04-12,11:50:28,90
DP7086,S7 Airlines,2025-08-07,12:42:29,291
WZ4054,Pobeda,2024-07-07,09:50:09,238
DP1086,Nordwind,2024-11-06,06:24:47,176
FV7442,Ural Airlines,2025-01-06,07:16:03,290
S74316,Rossiya,2024-11-19,18:49:59,32
WZ3036,Rossiya,2025-10-04,11:18:50,180
FV9734,S7 Airlines,2024-12-01,19:46:28,186
UT6167,Ural Airlines,2025-08-26,10:57:34,132
U67215,Red Wings,2025-10-11,17:31:46,134
N48672,Nordwind,2025-01-02,18:50:01,10
UT3818,Utair,2025-07-14,14:17:17,299
SU9968,Utair,2025-03-06,08:22:21,118
U67800,Utair,2025-06-19,07:49:47,85
DP8491,Rossiya,2025-04-26,19:00:53,62
DP4905,Ural Airlines,2024-10-14,17:38:14,285
UT3873,Aeroflot,2025-11-09,17:23:12,294
DP2948,S7 Airlines,2024-01-28,06:53:39,78
WZ1228,Rossiya,2025-03-05,14:49:03,287
DP6792,Nordwind,2025-04-20,16:56:53,58
SU526,Red Wings,2025-06-15,10:30:01,235
DP757,Pobeda,2025-06-04,22:27:06,13
SU1173,S7 Airlines,2025-05-27,19:12:00,137
SU2379,Rossiya,2025-10-16,10:16:41,164
FV4174,S7 Airlines,2025-04-10,15:32:21,170
FV2194,Pobeda,2025-12-04,02:26:08,232
UT6183,Aeroflot,2024-06-01,09:47:29,40
WZ5258,Aeroflot,2025-01-06,14:02:59,84
FV6780,Pobeda,2024-12-25,03:35:26,250
U62794,Ural Airlines,2025-06-07,04:56:16,59
SU9582,Pobeda,2025-01-02,05:30:04,284
UT1318,Pobeda,2024-08-06,04:25:52,60
U64698,Pobeda,2024-01-26,19:14:16,51
S78982,Pobeda,2024-09-21,13:40:34,142
N42717,Ural Airlines,2024-07-28,11:07:39,3
SU7880,Ural Airlines,2024-12-26,22:46:36,0
UT7725,Pobeda,2024-06-05,00:21:06,39
UT2112,Pobeda,2024-07-11,10:37:36,277
N47507,Utair,2025-05-11,05:23:15,177
WZ707,S7 Airlines,2024-10-08,15:58:56,234
U65848,Aeroflot,2025-11-17,16:56:58,113
UT2637,Pobeda,2025-10-04,16:02:20,143
UT6006,Ural Airlines,2024-12-25,01:39:45,101
FV3558,Aeroflot,2025-03-07,12:58:11,18
SU8899,Aeroflot,2024-03-12,16:09:15,213
U61196,S7 Airlines,2024-09-07,21:34:42,111
DP946,Rossiya,2025-03-20,20:10:08,286
UT5406,Nordwind,2024-12-06,17:03:14,262
S76360,Rossiya,2024-10-04,08:45:27,254
DP1460,Ural Airlines,2025-09-27,08:01:21,66
UT3672,Ural Airlines,2025-05-06,09:08:17,36
U62308,Red Wings,2025-12-24,20:28:24,229
WZ3611,Aeroflot,2024-08-17,07:54:30,242
DP8056,Nordwind,2025-11-24,06:27:41,274
U65861,Utair,2025-01-24,19:27:51,174
S76788,S7 Airlines,2025-08-09,19:42:05,101
U62742,Ural Airlines,2024-06-11,17:04:37,297
DP6403,Utair,2024-06-09,07:53:17,131
N48589,Nordwind,2024-12-09,05:33:48,256
UT8113,Aeroflot,2025-05-12,23:51:59,276
FV8440,S7 Airlines,2025-05-21,13:08:15,91
WZ5931,Aeroflot,2025-05-03,16:53:33,239
N44764,S7 Airlines,2025-06-27,11:34:22,149
N4520,Pobeda,2025-06-06,01:24:50,201
FV8549,Ural Airlines,2024-01-13,00:37:53,9
S71251,Aeroflot,2024-08-25,04:10:31,237
N4954,Rossiya,2024-05-01,20:31:09,52
WZ2068,Ural Airlines,2025-05-21,20:31:46,11
SU2503,Nordwind,2024-10-14,22:22:55,280
UT4036,Nordwind,2024-01-18,18:18:08,285
SU6325,Aeroflot,2024-05-06,22:09:09,52
S73111,S7 Airlines,2025-01-09,09:46:24,274
S75440,Pobeda,2024-05-08,08:48:46,192
FV3608,S7 Airlines,2024-06-21,01:37:27,248
UT3989,Ural Airlines,2024-03-14,01:49:18,270
U67380,Red Wings,2025-11-04,11:15:42,183
DP9563,Ural Airlines,2024-05-04,20:24:09,278
UT5020,Nordwind,2025-12-09,08:45:46,237
N41889,Rossiya,2024-12-26,01:34:08,135
U62909,Utair,2025-11-18,06:35:18,183
S71964,Pobeda,2024-09-27,19:09:07,200
DP5196,Nordwind,2025-08-14,12:28:32,192
S71071,Ural Airlines,2025-12-17,01:13:16,51
FV7319,Pobeda,2024-06-18,22:19:43,156
UT3660,Aeroflot,2024-06-15,18:07:35,13
N49403,Utair,2025-12-02,20:07:33,23
N44314,Nordwind,2025-02-01,11:28:51,290
U64524,Red Wings,2025-06-22,12:04:56,189
N45761,Rossiya,2025-11-02,10:59:12,18
WZ6064,Utair,2024-09-27,13:32:52,300
WZ9635,Rossiya,2024-10-07,22:41:18,241
DP6791,Ural Airlines,2025-09-09,16:41:07,84
DP3895,Ural Airlines,2024-09-10,08:52:23,80
FV110,Red Wings,2024-05-11,22:20:44,151
DP8395,Nordwind,2025-09-28,01:02:15,104
SU9218,Ural Airlines,2025-04-11,09:15:27,235
N4317,Red Wings,2024-04-16,15:13:41,126
UT9494,Red Wings,2025-10-23,03:16:11,207
FV3229,Rossiya,2025-08-17,08:02:26,14
S71885,Nordwind,2025-07-28,12:02:10,159
S79885,Nordwind,2025-04-04,15:23:26,180
SU5577,Ural Airlines,2024-02-10,03:36:39,59
WZ2849,Pobeda,2025-07-17,04:06:58,190
S72265,Pobeda,2025-10-06,16:32:55,242
N41242,Pobeda,2024-04-18,17:48:13,111
UT1066,Red Wings,2025-02-27,12:00:33,175
U66603,Nordwind,2025-07-15,13:19:02,75
WZ2972,Ural Airlines,2025-08-15,18:54:15,168
WZ1315,Ural Airlines,2024-12-20,01:00:57,148
N42857,Red Wings,2024-02-07,12:03:37,75
WZ7502,Red Wings,2025-11-12,18:55:23,236
S74122,Red Wings,2025-07-24,03:42:13,234
S76668,Rossiya,2024-06-01,06:13:29,130
DP5664,Nordwind,2025-04-02,14:45:50,46
UT4588,Ural Airlines,2025-12-24,09:29:13,286
U66595,Utair,2025-02-03,22:43:37,57
DP3963,Pobeda,2025-06-15,00:36:41,144
DP7779,Utair,2024-01-26,13:06:41,217
WZ3553,Red Wings,2025-05-06,08:22:42,240
WZ4540,Utair,2025-10-01,21:36:38,128
UT8862,Aeroflot,2025-06-18,04:15:38,94
UT3316,Ural Airlines,2024-01-02,14:58:27,267
N42049,Nordwind,2024-02-19,15:53:47,110
DP5868,Utair,2025-12-17,16:02:45,149
WZ9314,Utair,2024-05-01,04:17:41,282
N49615,Ural Airlines,2025-06-15,18:25:18,85
N49486,Pobeda,2024-05-02,22:00:07,45
FV8053,Aeroflot,2024-06-02,10:01:14,133
U64748,Pobeda,2024-12-01,05:50:56,19
N49442,Utair,2025-04-23,02:28:12,33
S72269,Pobeda,2024-09-05,07:25:15,245
N41846,Aeroflot,2024-08-03,01:35:54,65
SU4959,Aeroflot,2025-06-26,03:43:33,199
WZ1613,Pobeda,2024-09-22,23:11:14,130
FV9558,Nordwind,2024-09-01,06:43:58,21
S7918,Nordwind,2024-03-25,23:33:52,10
WZ826,Pobeda,2025-04-15,16:51:10,21
UT362,Red Wings,2024-07-20,19:13:20,7
SU9477,Aeroflot,2024-06-23,09:04:49,34
N45009,Rossiya,2025-10-18,19:17:18,88
SU577,Nordwind,2024-01-16,20:56:03,243
S79153,Pobeda,2024-08-22,11:23:24,290
N45909,Red Wings,2024-09-15,21:57:55,292
N49485,Rossiya,2025-05-18,23:17:21,187
DP924,S7 Airlines,2024-04-19,10:08:23,241
SU1278,Ural Airlines,2024-02-08,14:48:07,184
WZ138,Nordwind,2024-07-09,17:52:56,81
U6772,Nordwind,2025-10-09,20:27:07,287
SU496,Aeroflot,2024-05-21,02:56:49,50
S77475,Ural Airlines,2024-11-21,12:06:51,199
FV4088,Red Wings,2025-07-19,11:44:27,126
FV6355,Nordwind,2024-04-18,19:16:43,142
UT2899,Utair,2024-11-11,08:09:52,195
WZ9099,Pobeda,2024-09-20,09:19:16,176
WZ5525,Pobeda,2024-03-02,08:38:46,300
SU4917,Rossiya,2025-10-01,23:41:07,3
DP4795,S7 Airlines,2025-02-25,15:19:30,57
DP6639,Aeroflot,2024-11-22,05:40:13,83
WZ8251,Pobeda,2024-08-10,23:07:09,152
SU6466,Ural Airlines,2025-12-14,20:30:46,251
U64988,Red Wings,2024-10-06,07:35:03,137
N42027,Red Wings,2025-03-01,05:15:21,242
U63618,Ural Airlines,2025-06-20,03:54:54,10
UT6649,Pobeda,2025-07-09,13:28:11,253
UT1933,Red Wings,2024-01-21,18:29:37,144
UT3032,Rossiya,2024-05-24,05:37:04,207
SU7361,Aeroflot,2025-06-04,23:26:12,26
WZ8780,Ural Airlines,2025-04-01,12:56:00,66
UT3841,Red Wings,2025-04-08,14:26:38,169
S79868,Red Wings,2024-05-07,01:16:56,73
N42299,Red Wings,2025-10-27,19:54:54,172
N46472,S7 Airlines,2025-07-18,11:14:36,210
N42446,Nordwind,2025-11-04,12:23:25,90
SU7151,Utair,2025-08-20,20:39:39,242
DP2049,S7 Airlines,2025-03-16,07:49:25,183
SU9018,Ural Airlines,2025-11-19,02:46:54,278
N4689,Red Wings,2025-05-27,05:50:54,8
SU266,Ural Airlines,2025-12-06,13:24:08,104
WZ9145,Pobeda,2025-11-23,09:54:41,294
WZ152,Utair,2025-05-04,12:41:12,8
DP1256,Red Wings,2025-05-09,08:36:54,49
UT5739,Pobeda,2025-01-05,20:20:44,262
SU4903,Pobeda,2024-03-25,21:31:15,76
FV8051,S7 Airlines,2025-08-04,19:36:23,266
WZ5039,Aeroflot,2025-09-28,08:44:55,239
UT9308,Pobeda,2025-04-13,23:29:15,9
UT2687,Rossiya,2025-03-03,12:49:40,11
UT6298,Red Wings,2024-05-02,15:41:52,251
WZ5911,Nordwind,2025-07-06,01:51:44,192
WZ9317,Red Wings,2024-02-23,11:07:41,59
S76629,Nordwind,2024-12-15,10:38:05,210
WZ5584,Aeroflot,2025-03-10,14:38:14,246
FV2394,Red Wings,2025-08-25,05:14:46,171
FV3665,S7 Airlines,2025-12-21,00:49:52,91
FV8191,Pobeda,2024-07-22,10:51:40,233
S76143,Rossiya,2024-06-24,21:34:42,267
U69060,Rossiya,2024-03-11,20:42:48,16
S76199,Nordwind,2025-09-19,13:38:56,239
UT5403,Aeroflot,2025-02-25,16:32:48,252
S73645,Aeroflot,2025-08-10,09:08:51,18
DP1442,Rossiya,2024-10-25,04:24:46,75
DP5924,Aeroflot,2025-01-07,07:49:08,223
WZ1352,Aeroflot,2024-03-10,07:12:52,167
U62491,Red Wings,2025-09-14,11:35:26,89
SU8011,Ural Airlines,2024-12-23,21:48:56,153
S7138,S7 Airlines,2025-02-16,02:14:05,110
WZ1964,S7 Airlines,2025-07-24,21:26:00,3
S75359,Aeroflot,2025-12-24,15:56:31,204
SU4443,Red Wings,2025-05-23,01:15:03,82
UT9862,Red Wings,2025-01-28,18:07:43,201
SU8719,S7 Airlines,2024-09-17,09:33:59,273
FV4181,Utair,2024-11-24,15:27:44,22
S71503,S7 Airlines,2025-09-25,05:05:59,185
S76482,S7 Airlines,2024-07-03,04:24:02,253
DP2030,Pobeda,2025-03-16,02:01:33,267
DP4681,Ural Airlines,2024-07-05,12:12:47,188
N41660,S7 Airlines,2025-04-10,04:32:35,1
WZ5921,S7 Airlines,2024-06-21,18:10:01,158
S7835,Aeroflot,2024-05-25,00:15:49,277
N4736,Red Wings,2025-04-07,00:31:20,163
UT668,Nordwind,2024-05-28,12:54:37,182
N4820,Pobeda,2025-10-05,17:07:19,150
U67795,Ural Airlines,2024-05-18,04:51:14,141
SU3106,Nordwind,2024-05-28,04:08:57,295
FV6461,Ural Airlines,2024-07-07,00:35:51,36
WZ4426,Utair,2024-03-28,00:28:45,160
S74796,Nordwind,2024-07-28,08:41:58,25
S73078,Ural Airlines,2025-06-24,02:47:35,172
WZ1099,S7 Airlines,2025-01-02,13:09:43,64
SU9141,Ural Airlines,2025-03-05,09:11:32,251
N45414,Rossiya,2024-09-09,06:48:13,124
FV6651,S7 Airlines,2024-05-21,08:16:02,147
N48385,Red Wings,2024-02-20,14:04:00,206
N49446,Nordwind,2024-06-28,02:05:41,278
FV9439,Nordwind,2025-02-15,19:59:45,274
DP7159,Red Wings,2024-03-02,18:47:04,170
S75198,Aeroflot,2024-10-07,10:18:17,67
S75946,Pobeda,2025-03-26,10:21:33,123
UT6076,Nordwind,2024-05-16,20:30:41,87
UT5605,Aeroflot,2025-10-05,09:49:47,39
DP9205,Pobeda,2025-09-15,12:55:25,105
U67461,Pobeda,2024-08-22,09:37:56,221
N48911,Pobeda,2024-12-01,19:51:24,298
S79879,Nordwind,2025-05-18,05:57:21,198
N48546,Pobeda,2025-05-01,17:29:22,135
DP1979,Nordwind,2024-05-24,03:05:15,285
DP5242,Nordwind,2025-08-23,19:28:50,160
FV9885,S7 Airlines,2025-07-27,23:09:02,161
SU6888,S7 Airlines,2025-05-03,21:10:29,95
WZ8283,Utair,2025-06-26,18:03:04,186
