Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
WZ3243,Nordwind,2024-07-10,18:24:20,45
FV8444,Ural Airlines,2024-04-13,16:08:17,297
DP5826,Pobeda,2025-11-19,11:01:33,8
UT3223,Pobeda,2024-01-20,14:10:17,187
WZ2816,Rossiya,2025-10-12,20:11:58,37
U64739,Ural Airlines,2024-02-08,23:24:34,200
UT252,Rossiya,2024-11-24,17:11:04,157
UT2892,Red Wings,2024-12-15,18:12:23,239
DP3583,Nordwind,2025-04-26,18:57:54,245
FV7641,Red Wings,2024-11-23,18:17:40,180
U67902,Ural Airlines,2024-06-13,14:09:18,52
U69175,Nordwind,2025-07-09,21:48:48,112
SU5597,Nordwind,2024-01-12,03:28:10,237
SU9209,Rossiya,2025-06-27,12:10:52,267
SU2769,Nordwind,2025-03-25,10:40:28,34
SU8148,Nordwind,2024-01-26,13:13:34,257
FV7564,Aeroflot,2024-12-22,10:48:03,69
DP1224,Red Wings,2024-12-22,03:05:14,122
FV5760,Ural Airlines,2024-09-07,18:37:47,121
U61693,Aeroflot,2024-09-27,04:22:09,11
WZ6648,Nordwind,2025-10-15,21:28:50,210
S77113,Ural Airlines,2024-04-03,15:19:01,299
N49999,Nordwind,2025-02-27,17:41:11,142
N46318,Utair,2024-09-26,23:29:37,271
UT9410,Nordwind,2024-04-20,23:50:36,12
WZ2874,Nordwind,2025-09-01,03:00:39,262
S71431,Aeroflot,2025-11-16,16:14:02,251
FV8085,Pobeda,2024-01-05,13:20:37,186
SU9489,Nordwind,2025-05-11,16:43:34,95
WZ2408,Ural Airlines,2024-11-27,19:59:39,235
DP6629,Utair,2024-05-26,05:59:37,247
DP7281,Aeroflot,2024-07-22,08:31:04,212
UT3764,S7 Airlines,2024-07-05,17:31:27,171
FV3736,Ural Airlines,2025-05-13,22:06:23,227
WZ5934,Rossiya,2024-06-18,12:24:17,293
SU337,Red Wings,2024-10-25,03:08:10,245
N48467,Aeroflot,2025-04-02,14:03:58,265
FV7222,Red Wings,2024-05-11,16:53:10,152
FV6117,Red Wings,2025-01-13,23:58:11,103
N4264,Ural Airlines,2024-12-21,02:15:12,204
UT2789,Aeroflot,2025-12-20,10:22:59,106
S75141,Pobeda,2025-11-15,00:14:56,55
SU9385,S7 Airlines,2024-02-27,10:32:37,271
S71338,S7 Airlines,2025-07-24,14:15:40,259
DP283,Red Wings,2025-05-12,07:15:02,6
S76313,Aeroflot,2025-07-21,23:42:16,116
N4162,Ural Airlines,2024-01-19,01:14:57,65
U66474,Red Wings,2024-10-28,13:24:57,39
SU1815,Rossiya,2024-02-25,17:00:32,257
SU1903,Rossiya,2025-07-15,13:11:49,300
FV260,Rossiya,2025-07-26,01:06:43,142
FV4607,Rossiya,2025-08-10,23:57:07,254
DP8865,Red Wings,2025-12-18,21:39:33,222
SU9882,Pobeda,2024-12-02,17:22:59,166
S77312,Utair,2025-05-22,20:36:39,241
SU9861,Utair,2024-05-18,04:55:20,126
DP6906,Nordwind,2024-11-13,21:48:36,151
S77812,S7 Airlines,2024-08-08,11:29:59,128
DP8782,S7 Airlines,2024-05-09,19:54:47,44
SU1438,Red Wings,2025-05-04,08:09:11,298
FV9459,Utair,2025-03-22,23:39:46,20
N42647,Nordwind,2024-02-24,03:17:28,121
UT3858,Nordwind,2025-09-06,05:39:28,247
SU3078,Ural Airlines,2024-03-03,03:06:57,152
U6558,Nordwind,2025-06-06,03:27:43,107
SU1673,Ural Airlines,2025-06-08,19:32:48,152
WZ1570,Ural Airlines,2025-08-12,08:55:45,270
U63481,Aeroflot,2025-04-04,11:48:49,233
DP1517,Utair,2025-04-27,16:39:32,164
SU3114,Red Wings,2025-10-04,12:00:26,44
S77127,S7 Airlines,2024-10-18,16:24:37,240
WZ6079,S7 Airlines,2024-08-18,17:43:51,275
S73648,Red Wings,2025-02-01,14:39:05,59
DP5573,Red Wings,2025-05-06,16:59:50,242
U64521,Nordwind,2024-08-23,01:46:11,89
SU4752,Ural Airlines,2024-07-17,18:35:31,217
FV4750,Utair,2024-09-02,17:27:35,135
S79603,Aeroflot,2025-03-07,02:42:05,72
U65718,Nordwind,2025-11-05,03:08:51,243
FV6680,S7 Airlines,2024-01-14,17:34:32,190
S72713,Aeroflot,2025-07-05,09:44:12,129
U66158,S7 Airlines,2025-02-03,21:47:28,169
SU7338,Utair,2025-06-13,01:45:19,107
SU6049,Nordwind,2025-04-18,14:09:18,181
N44411,Utair,2024-04-14,10:29:52,271
WZ6886,Ural Airlines,2024-04-08,11:02:29,148
S75689,Aeroflot,2025-12-22,21:14:04,24
FV8060,Rossiya,2025-05-20,11:33:24,187
SU1132,Red Wings,2025-12-22,03:13:29,57
S7333,Aeroflot,2024-09-28,04:08:43,30
UT3943,Rossiya,2024-01-27,23:52:01,256
DP764,Pobeda,2024-09-18,01:59:17,148
FV3858,Rossiya,2025-09-20,21:19:23,86
SU2992,Ural Airlines,2025-11-21,00:51:05,107
S74133,S7 Airlines,2025-11-14,09:24:44,118
DP8567,S7 Airlines,2025-09-23,21:03:15,101
U64465,Rossiya,2025-12-08,13:08:01,78
DP6446,Rossiya,2025-07-19,03:44:46,149
U67804,Utair,2024-01-15,23:11:54,60
WZ134,Pobeda,2024-02-18,19:27:46,104
SU677,Utair,2025-12-06,09:52:31,5
U63372,Ural Airlines,2025-02-14,09:49:19,146
UT6551,Ural Airlines,2025-03-08,07:36:37,109
S75913,S7 Airlines,2024-10-04,07:06:35,131
U67866,Ural Airlines,2024-07-12,07:39:16,230
DP120,Rossiya,2024-03-18,08:27:52,86
WZ9543,Pobeda,2025-10-01,23:28:58,47
S77281,Pobeda,2024-03-16,17:34:49,118
FV3650,Aeroflot,2025-01-28,05:17:22,277
WZ8871,Ural Airlines,2024-01-02,07:19:47,44
N43058,Rossiya,2024-10-02,12:04:46,87
FV8000,S7 Airlines,2024-06-12,22:30:41,296
S78811,Ural Airlines,2025-02-13,12:37:50,234
S75347,Rossiya,2024-08-15,06:49:52,115
FV2371,Rossiya,2025-03-07,14:32:19,195
N44188,S7 Airlines,2024-05-20,12:55:25,295
S72082,Ural Airlines,2025-02-08,02:17:35,14
S78714,Aeroflot,2024-09-04,18:56:41,80
UT1892,Utair,2024-09-01,11:58:04,142
WZ2392,Utair,2024-07-26,17:15:02,221
N44246,S7 Airlines,2025-02-07,23:58:07,74
WZ3980,Red Wings,2024-07-13,10:14:33,21
FV6778,Nordwind,2025-11-19,18:58:35,62
DP9871,Red Wings,2025-03-19,10:29:52,38
DP6149,S7 Airlines,2024-07-10,06:07:05,206
WZ4678,Rossiya,2024-07-16,03:56:48,178
U64869,Nordwind,2024-04-20,19:40:02,156
N48380,Red Wings,2024-06-01,11:37:46,284
UT455,Aeroflot,2024-06-10,10:47:24,224
U68061,Ural Airlines,2025-04-28,12:31:06,298
SU3140,Nordwind,2024-04-08,17:01:14,294
SU4487,Nordwind,2025-12-03,12:34:49,232
WZ6588,Aeroflot,2025-03-25,14:04:56,231
SU6676,Utair,2025-02-10,12:06:26,118
S75265,Pobeda,2024-08-12,00:22:43,172
SU1295,Aeroflot,2024-06-24,21:09:45,39
FV6049,Aeroflot,2025-07-14,11:37:45,296
WZ9271,Rossiya,2025-05-24,14:20:45,105
WZ2154,Aeroflot,2024-01-27,12:40:53,290
FV9859,Utair,2025-05-27,01:35:40,203
U67472,Nordwind,2024-08-25,04:36:02,244
DP1179,Utair,2024-10-20,07:59:36,102
DP4026,Utair,2024-11-14,20:11:51,162
FV4629,Rossiya,2025-02-27,12:15:55,248
WZ5381,Aeroflot,2024-02-15,20:56:08,233
UT4432,Rossiya,2025-02-09,20:32:18,104
SU6988,Nordwind,2024-02-11,20:53:41,122
DP8257,Red Wings,2024-09-18,23:39:23,210
U67044,Rossiya,2025-06-15,12:17:10,207
SU545,Utair,2024-08-13,00:26:18,271
FV6962,S7 Airlines,2025-04-02,20:31:23,81
SU1960,Red Wings,2025-10-10,14:04:49,0
UT9855,Aeroflot,2024-03-03,03:35:24,271
WZ6759,Nordwind,2025-03-06,11:49:52,55
DP9333,Pobeda,2025-03-06,19:53:57,181
SU6039,Red Wings,2025-06-23,02:58:44,239
WZ8649,Pobeda,2024-03-16,19:27:29,32
DP7078,Pobeda,2024-06-15,08:24:16,31
S7204,Red Wings,2024-08-18,08:32:52,91
FV8728,Nordwind,2025-02-10,08:53:16,138
SU5941,Utair,2024-01-04,18:45:22,124
SU8427,Utair,2025-06-12,10:27:52,158
WZ8341,Utair,2024-05-27,08:57:37,264
WZ2510,Red Wings,2025-11-06,22:24:11,215
SU1040,Aeroflot,2025-09-16,14:04:43,286
N4709,Ural Airlines,2025-03-03,03:24:57,116
N48662,Pobeda,2024-09-21,12:56:49,33
N48080,Utair,2024-10-19,01:11:26,90
FV4603,S7 Airlines,2025-10-06,21:20:27,94
FV4935,Ural Airlines,2025-05-08,11:53:18,120
U66172,Ural Airlines,2025-03-27,12:04:52,172
U67042,S7 Airlines,2025-05-26,16:30:27,97
SU3797,S7 Airlines,2024-06-21,08:00:39,143
WZ2719,Nordwind,2025-05-25,01:37:52,81
U65466,S7 Airlines,2024-07-16,19:13:08,173
SU1683,S7 Airlines,2024-09-28,12:41:27,9
DP7150,Utair,2024-02-10,19:12:00,139
UT6651,Utair,2025-11-10,21:54:27,151
N45217,Ural Airlines,2025-05-12,06:14:45,49
WZ9522,Rossiya,2025-07-19,16:31:37,219
FV6656,Red Wings,2024-03-12,01:33:30,99
N47396,Aeroflot,2024-07-06,11:13:39,181
S74257,Utair,2024-10-17,02:27:08,150
S73095,Utair,2024-07-04,18:04:32,70
N47881,Red Wings,2024-04-26,11:49:57,221
UT9037,Red Wings,2024-11-01,07:31:12,261
S75434,Pobeda,2024-06-26,15:53:13,244
DP2173,Pobeda,2024-01-22,01:38:23,299
FV227,Pobeda,2024-01-28,16:23:50,265
UT4573,Nordwind,2024-04-22,20:24:50,129
WZ644,Red Wings,2025-12-01,03:44:09,9
WZ4480,Pobeda,2025-03-18,11:14:58,3
DP2483,Pobeda,2025-03-25,05:32:43,174
U62930,Nordwind,2024-01-06,11:34:08,39
U63145,Ural Airlines,2025-01-10,14:54:28,127
UT9568,Aeroflot,2024-05-09,12:10:17,231
DP8973,Utair,2025-06-21,19:33:37,240
UT8449,Utair,2024-05-26,01:27:30,47
U66345,Ural Airlines,2024-07-27,01:04:37,78
SU1041,Pobeda,2025-12-05,00:22:00,165
N45815,Red Wings,2025-03-10,17:50:04,30
U69138,Nordwind,2025-06-21,01:00:58,3
FV2059,Nordwind,2025-10-14,01:08:49,282
U64039,Ural Airlines,2024-03-16,20:12:10,193
U66804,Nordwind,2025-07-13,21:27:38,236
SU2876,Ural Airlines,2024-03-27,00:20:19,193
FV1028,Pobeda,2025-09-11,04:51:00,263
U66907,Nordwind,2024-01-06,17:37:02,28
SU5334,Utair,2024-10-26,17:02:31,26
DP2286,Pobeda,2024-04-07,06:30:38,228
N46297,Pobeda,2024-01-12,20:09:17,56
FV7466,Ural Airlines,2024-11-25,16:24:50,86
FV3636,Pobeda,2025-02-26,19:35:10,163
FV7008,Red Wings,2024-07-11,23:26:44,142
S79513,Red Wings,2024-10-09,23:00:28,260
SU2974,Ural Airlines,2024-02-07,13:52:49,15
S74053,Nordwind,2024-02-26,23:30:33,151
S77235,Ural Airlines,2024-06-20,01:47:48,184
UT9922,Ural Airlines,2024-12-25,03:33:08,118
U69888,Nordwind,2024-12-13,05:27:55,160
FV9970,Ural Airlines,2024-11-09,04:25:06,105
U64014,Aeroflot,2025-10-13,08:11:14,77
FV5103,Nordwind,2024-06-28,04:08:05,93
SU3188,Aeroflot,2025-10-06,06:09:48,8
FV5342,S7 Airlines,2024-12-26,19:01:02,220
N48604,Utair,2024-04-11,21:51:27,174
N47277,Pobeda,2024-10-23,07:37:56,201
FV6875,Aeroflot,2024-01-17,21:44:55,274
UT8627,Pobeda,2024-08-22,22:38:30,298
S71720,Red Wings,2025-03-11,06:37:06,267
S74402,Pobeda,2024-06-10,21:12:04,234
N44704,Nordwind,2025-12-18,00:42:20,172
S77096,Utair,2025-04-28,09:06:44,44
FV550,Rossiya,2024-10-02,21:02:08,93
UT5735,Pobeda,2025-02-03,01:04:31,185
WZ7148,Utair,2025-12-08,10:01:16,72
U63275,Pobeda,2024-11-09,21:23:27,138
FV489,Utair,2024-08-22,11:16:24,151
FV8548,Utair,2025-07-19,20:11:13,282
FV5206,Rossiya,2025-12-19,09:52:31,54
N49425,Rossiya,2025-09-18,18:02:23,28
S79694,Nordwind,2024-10-12,16:37:11,1
FV2456,Rossiya,2024-08-11,10:52:38,3
FV4455,Nordwind,2025-10-26,06:56:14,29
FV8259,S7 Airlines,2025-01-22,00:32:53,135
UT6623,Utair,2024-04-10,02:07:41,118
UT1451,Rossiya,2024-03-28,11:25:28,1
N48523,S7 Airlines,2025-02-26,09:46:56,55
S79050,Aeroflot,2025-09-13,09:26:13,103
U64157,Pobeda,2025-11-03,09:08:27,65
DP3990,S7 Airlines,2024-05-10,04:11:50,244
N46452,S7 Airlines,2025-01-07,16:51:58,84
U63910,Utair,2025-04-22,16:38:18,88
U67024,Utair,2024-08-03,07:51:47,60
FV4566,Aeroflot,2025-10-17,18:55:57,300
DP8390,Aeroflot,2024-03-05,06:50:54,249
DP2344,S7 Airlines,2025-03-15,21:59:56,60
UT6418,Utair,2025-09-18,11:24:18,154
DP4703,Pobeda,2025-07-20,06:04:24,235
UT1538,Pobeda,2024-12-01,11:46:49,39
WZ9414,Pobeda,2025-04-06,04:23:31,80
WZ8398,Ural Airlines,2025-11-20,15:05:15,8
U6368,S7 Airlines,2025-09-21,12:55:26,80
SU2252,Aeroflot,2025-11-08,18:52:40,56
FV1621,Nordwind,2024-12-26,00:32:30,78
N47550,Pobeda,2024-02-19,01:34:01,185
S76969,Ural Airlines,2025-09-10,21:23:31,61
SU8836,Utair,2024-11-14,06:38:05,208
N44254,Rossiya,2024-08-13,14:57:11,29
DP6356,Aeroflot,2025-09-13,13:07:26,139
N46990,Nordwind,2024-05-15,06:32:54,117
WZ8619,Pobeda,2025-10-15,04:14:42,100
WZ5109,Red Wings,2024-10-18,22:05:52,181
S77068,Utair,2024-08-28,04:54:39,251
UT7438,Ural Airlines,2024-12-09,17:23:02,91
WZ1443,Utair,2025-12-07,13:51:35,14
S73022,Red Wings,2025-01-10,07:07:29,124
SU5265,Utair,2024-08-15,07:12:10,205
N45403,Rossiya,2025-12-05,16:21:17,11
DP4275,S7 Airlines,2025-09-26,18:07:55,237
UT1665,Pobeda,2024-04-18,03:43:13,9
N41895,Ural Airlines,2024-09-27,09:47:41,187
FV4172,S7 Airlines,2025-04-04,02:03:41,22
N48492,Red Wings,2024-06-18,04:58:57,208
DP6282,S7 Airlines,2024-01-11,18:42:38,43
S76835,Nordwind,2024-12-04,04:39:42,184
UT3955,Utair,2025-01-14,21:28:36,131
N4100,Aeroflot,2024-06-08,04:22:22,165
SU6559,Ural Airlines,2025-06-09,04:55:35,84
FV315,Nordwind,2024-04-21,05:53:56,187
DP3709,Utair,2024-09-13,04:23:14,193
UT5734,S7 Airlines,2025-03-22,18:43:14,227
U64089,S7 Airlines,2025-08-05,08:00:08,111
S75641,S7 Airlines,2024-07-03,22:56:32,187
SU769,Pobeda,2025-01-22,10:26:19,140
DP2150,Ural Airlines,2024-05-19,04:43:57,125
N47885,S7 Airlines,2025-02-24,18:31:46,177
N46337,Red Wings,2024-03-24,00:01:53,90
S79862,Red Wings,2024-05-28,09:34:01,111
SU1699,S7 Airlines,2025-12-23,12:23:29,78
U65369,Ural Airlines,2025-06-11,10:21:41,101
SU5474,Ural Airlines,2024-02-12,06:20:57,39
FV2638,Aeroflot,2024-11-23,22:10:27,3
S76787,Red Wings,2024-09-06,07:16:13,134
WZ1194,Aeroflot,2024-07-12,17:33:42,183
SU7786,Rossiya,2024-03-05,21:23:24,228
SU6561,Pobeda,2024-07-23,00:10:45,272
U63772,Red Wings,2024-02-06,21:11:32,271
UT3799,Rossiya,2024-03-11,01:14:04,66
N47383,Pobeda,2024-09-19,10:08:14,64
U68798,Rossiya,2025-05-17,05:55:00,224
DP2432,Utair,2025-05-17,03:39:19,76
SU2177,Pobeda,2024-05-26,19:13:30,2
FV5398,Pobeda,2025-12-26,13:20:48,185
FV5784,S7 Airlines,2024-02-12,14:44:59,259
WZ5733,Ural Airlines,2025-03-06,16:58:39,271
U69158,Red Wings,2025-07-25,16:43:30,16
U63645,Aeroflot,2025-06-04,15:56:04,258
UT3031,S7 Airlines,2024-06-12,10:37:09,297
SU4018,Utair,2025-07-10,00:47:43,14
U62331,Aeroflot,2024-11-16,15:16:17,266
UT2790,Nordwind,2024-11-19,19:52:15,284
S74655,Aeroflot,2024-09-20,16:17:11,253
U66453,Red Wings,2024-01-21,20:34:34,215
FV8385,Rossiya,2025-09-07,20:53:37,100
N44278,Utair,2025-06-10,06:02:53,232
U65081,Utair,2024-01-06,07:45:48,210
FV9016,Red Wings,2025-11-10,19:08:07,221
UT3795,Aeroflot,2025-02-04,07:19:13,197
DP3058,Pobeda,2025-03-07,05:04:56,13
UT2583,Utair,2024-11-02,06:57:44,79
SU8330,Utair,2025-07-09,22:22:34,232
U63342,Ural Airlines,2025-02-27,12:29:31,45
UT8368,S7 Airlines,2024-12-25,08:27:46,65
FV3021,Ural Airlines,2024-04-05,10:24:37,34
S72375,Aeroflot,2025-08-13,15:17:29,261
N49070,Nordwind,2024-03-17,05:59:08,178
DP381,Aeroflot,2024-04-13,17:13:31,88
FV1196,Utair,2025-01-16,15:29:30,60
WZ9984,Rossiya,2024-12-12,11:04:21,256
U64027,Rossiya,2025-11-28,20:11:19,176
N44555,Utair,2024-11-19,17:18:45,85
S72286,Nordwind,2025-11-25,05:56:07,75
SU3173,Ural Airlines,2025-10-10,13:56:11,205
SU1241,Aeroflot,2025-02-11,21:31:50,259
S7823,Red Wings,2025-09-24,20:34:56,189
FV1786,Nordwind,2025-05-18,09:20:01,44
U68843,Utair,2024-01-17,06:13:21,163
SU3127,Ural Airlines,2024-05-07,02:47:19,148
U69362,Aeroflot,2025-04-25,12:05:40,264
DP4440,S7 Airlines,2025-04-15,03:04:29,216
N47524,Aeroflot,2025-05-20,09:51:43,101
WZ8760,Aeroflot,2025-05-16,19:01:24,108
WZ7635,Aeroflot,2025-01-04,04:34:01,37
FV4242,Red Wings,2024-11-03,06:12:23,94
DP6589,Aeroflot,2025-06-19,16:03:51,30
DP8931,Red Wings,2025-02-04,13:52:14,130
WZ4676,Utair,2025-03-15,09:49:22,156
UT5128,Ural Airlines,2024-05-24,01:45:09,105
WZ2473,Pobeda,2025-07-06,17:50:47,38
U68023,Red Wings,2025-03-21,21:39:21,85
SU6123,S7 Airlines,2025-09-22,09:30:50,118
N48053,Aeroflot,2024-10-18,07:15:53,210
SU2052,Rossiya,2024-10-14,12:47:16,173
SU3897,S7 Airlines,2025-08-13,06:52:26,145
S75426,S7 Airlines,2024-12-18,10:18:53,205
DP4122,Aeroflot,2024-10-25,00:43:01,122
U62572,Red Wings,2024-11-04,11:09:16,120
N42914,Rossiya,2025-10-01,14:08:54,88
UT1653,Red Wings,2025-12-13,20:38:02,241
N41796,Ural Airlines,2025-08-16,20:13:53,139
FV435,Ural Airlines,2025-09-19,00:13:27,45
N48049,Aeroflot,2024-03-05,10:48:13,284
SU3516,Utair,2025-11-03,19:43:20,290
FV1013,Pobeda,2024-08-02,01:03:13,299
UT1171,Pobeda,2024-01-07,09:17:40,245
FV8046,Utair,2024-05-15,03:50:29,163
FV6092,Pobeda,2025-05-10,15:17:56,62
UT1772,Rossiya,2024-07-16,11:17:25,24
S75555,Ural Airlines,2024-01-27,12:53:17,74
N47505,Rossiya,2025-12-14,23:58:33,53
N42188,Aeroflot,2025-03-25,14:06:13,255
SU5081,Aeroflot,2025-02-24,23:45:57,277
FV9769,Utair,2025-09-18,11:07:34,187
FV3389,Ural Airlines,2024-11-13,05:08:33,160
SU7593,Aeroflot,2024-08-22,20:21:52,259
FV5594,Utair,2025-12-18,13:34:59,91
U67627,S7 Airlines,2025-02-12,22:05:10,255
SU6369,S7 Airlines,2024-05-22,08:09:15,240
S7776,Aeroflot,2024-08-07,19:24:55,122
WZ8023,Utair,2024-02-02,08:41:25,287
UT9010,Utair,2025-12-13,13:20:39,3
U69009,Rossiya,2024-05-18,15:27:18,170
U61178,Aeroflot,2024-07-22,19:56:43,172
U65179,Pobeda,2024-04-09,19:11:01,205
U62112,Aeroflot,2025-08-23,23:08:59,131
SU8311,Utair,2024-08-24,23:37:01,47
U66824,Utair,2025-04-04,19:18:38,241
U6631,Rossiya,2025-11-07,01:10:49,230
FV9986,Ural Airlines,2024-12-06,09:50:09,57
U62270,Nordwind,2024-10-01,20:12:17,182
DP2662,Utair,2025-09-20,20:10:55,176
N47028,Aeroflot,2024-09-15,05:39:14,174
S72568,Nordwind,2025-05-08,14:52:28,76
N45478,Red Wings,2025-08-03,13:35:10,57
SU6684,Nordwind,2025-09-28,09:04:29,188
U64262,S7 Airlines,2025-04-10,04:06:23,234
U63705,Utair,2025-02-16,18:17:35,212
U64316,Red Wings,2025-09-13,11:55:54,36
FV3398,Utair,2024-02-04,08:49:24,48
U67616,Rossiya,2024-08-25,03:22:41,204
WZ7134,Pobeda,2024-11-23,08:01:40,275
S75867,S7 Airlines,2025-08-06,11:58:04,108
UT7829,Aeroflot,2024-05-20,00:49:57,198
SU4047,Pobeda,2024-07-06,13:15:55,278
WZ828,Nordwind,2024-02-15,11:12:21,49
FV1945,Ural Airlines,2025-10-23,17:25:28,127
SU1917,Red Wings,2024-09-03,15:18:22,213
U63513,S7 Airlines,2025-07-09,10:09:33,19
U65567,Utair,2025-05-23,11:27:54,135
S73631,Ural Airlines,2025-02-23,08:50:45,277
S72016,S7 Airlines,2025-05-03,03:49:15,4
S79253,Ural Airlines,2025-08-27,15:48:55,92
UT9783,Utair,2024-04-10,05:54:55,187
DP6289,Red Wings,2024-05-05,12:18:38,21
DP5466,Rossiya,2024-02-28,11:18:04,290
DP3212,Rossiya,2025-01-13,18:42:59,246
FV6348,Pobeda,2025-08-26,07:32:50,264
DP6459,Nordwind,2025-04-15,04:53:48,129
S73904,Aeroflot,2025-12-24,06:19:00,80
WZ2342,Nordwind,2025-12-18,13:21:05,125
S78285,Red Wings,2024-09-22,15:57:05,264
WZ5703,Aeroflot,2024-12-28,15:34:41,100
S78401,Red Wings,2024-02-23,21:18:19,292
UT7354,Pobeda,2024-03-17,11:23:59,190
FV1464,Pobeda,2024-11-03,22:32:19,102
UT5152,Utair,2024-04-26,13:02:19,123
N49985,Red Wings,2024-05-26,20:14:38,286
U6810,Nordwind,2025-12-08,15:58:18,34
UT239,Ural Airlines,2024-03-17,14:58:24,295
SU3055,Nordwind,2025-05-22,12:12:10,297
FV620,Utair,2025-07-14,08:37:06,229
U64356,Pobeda,2025-10-07,02:12:34,263
N46019,Rossiya,2025-02-26,05:44:42,34
WZ4051,S7 Airlines,2025-04-23,19:18:51,46
N42800,Pobeda,2025-11-04,02:46:53,182
S73435,S7 Airlines,2025-09-05,02:26:42,202
DP9501,S7 Airlines,2024-12-12,18:11:18,180
U62994,Nordwind,2025-08-14,14:49:36,224
U61570,Ural Airlines,2024-04-24,06:06:49,2
FV7010,Nordwind,2024-05-22,16:42:14,137
U6330,Utair,2025-12-03,12:02:05,208
DP9205,Aeroflot,2024-04-09,21:28:08,17
SU8487,Utair,2025-06-03,03:46:28,155
U68114,Red Wings,2024-12-07,15:14:43,174
SU2654,Aeroflot,2024-07-09,01:43:54,167
S73431,Red Wings,2025-03-05,11:08:19,213
WZ4875,S7 Airlines,2024-12-04,13:14:45,56
U65950,Ural Airlines,2025-10-06,04:31:15,25
UT9705,Aeroflot,2024-09-08,01:23:40,225
FV776,Utair,2025-02-17,10:46:35,121
FV7086,Red Wings,2024-04-19,16:03:36,206
SU3694,Pobeda,2025-08-07,08:50:28,14
DP2533,Nordwind,2025-01-21,09:40:19,40
WZ8550,Ural Airlines,2025-11-20,10:57:23,273
FV5800,Red Wings,2025-06-02,12:35:55,220
S75919,Aeroflot,2025-09-26,08:15:03,127
N45927,Aeroflot,2024-11-04,13:01:40,223
N45986,Utair,2024-02-17,00:32:23,4
UT9527,S7 Airlines,2025-01-07,14:30:06,148
U62666,Pobeda,2024-03-23,02:43:42,49
WZ3123,Rossiya,2024-11-01,08:58:36,154
WZ9427,Red Wings,2025-06-27,11:43:30,102
WZ5842,Red Wings,2025-11-02,18:52:59,100
WZ376,Ural Airlines,2025-12-11,03:55:26,250
UT8763,Utair,2024-08-12,21:18:34,107
S74704,Pobeda,2024-09-03,20:51:51,23
WZ2159,Red Wings,2025-12-21,07:15:43,189
U66984,S7 Airlines,2025-10-02,21:59:23,130
WZ2150,Red Wings,2025-06-28,10:28:18,102
N48310,Utair,2025-12-18,22:24:59,109
UT2125,Aeroflot,2025-01-14,21:43:34,155
U66760,S7 Airlines,2024-10-11,16:41:15,46
DP6281,Ural Airlines,2025-12-25,00:56:24,199
WZ786,Red Wings,2025-03-26,20:59:29,187
S7957,Rossiya,2025-07-17,18:12:51,291
WZ1642,S7 Airlines,2024-09-18,14:19:12,77
WZ6865,Nordwind,2025-05-11,02:23:12,259
FV999,Rossiya,2025-08-06,00:26:27,287
SU5446,Ural Airlines,2025-01-05,01:49:42,288
UT2501,Red Wings,2024-11-17,10:27:24,202
WZ5937,Pobeda,2025-07-12,09:30:25,187
WZ4215,Pobeda,2025-05-04,05:39:48,102
WZ9357,Utair,2024-08-05,21:24:31,33
FV336,S7 Airlines,2024-10-22,15:46:35,43
N46249,Utair,2025-05-14,04:11:18,271
N44657,Utair,2024-06-19,03:01:39,207
WZ6945,Aeroflot,2025-05-23,19:05:13,199
S7910,Red Wings,2025-03-24,03:02:25,277
SU4969,Red Wings,2025-02-10,18:49:02,37
SU2899,Nordwind,2024-03-19,11:43:21,278
S72078,Nordwind,2024-07-17,08:49:34,161
S79145,Red Wings,2025-05-01,08:51:52,94
S77582,Ural Airlines,2024-07-04,04:28:23,205
WZ1227,Rossiya,2024-03-20,10:09:48,80
UT9536,Nordwind,2024-10-13,11:26:37,7
N48888,S7 Airlines,2025-02-07,14:37:51,284
UT5358,Ural Airlines,2024-10-10,12:57:58,22
N43508,S7 Airlines,2024-01-28,12:48:28,241
U61214,Pobeda,2024-08-14,06:25:35,182
U68996,Nordwind,2025-06-07,01:54:58,14
S74000,Pobeda,2025-05-11,15:27:09,97
U64571,Aeroflot,2024-12-15,16:11:02,266
U64304,S7 Airlines,2024-01-10,15:40:02,259
FV5828,Rossiya,2024-01-17,09:23:07,132
WZ2859,Ural Airlines,2024-06-17,01:43:36,136
FV8194,Rossiya,2025-05-20,15:24:05,46
N43629,Pobeda,2024-01-14,21:20:53,71
FV4079,Red Wings,2025-04-27,22:40:10,15
DP368,Aeroflot,2025-04-06,04:42:19,110
DP5779,Aeroflot,2024-10-03,09:32:54,291
S72026,Pobeda,2024-05-25,19:38:34,209
UT8709,Utair,2024-10-28,11:59:51,225
UT2835,Utair,2024-09-02,16:19:52,222
UT4349,S7 Airlines,2025-02-09,22:39:32,252
S76930,Ural Airlines,2025-06-18,15:00:32,253
DP4630,Red Wings,2025-12-20,23:46:05,0
S76795,Pobeda,2024-11-25,16:20:19,35
WZ7567,Red Wings,2025-03-07,18:44:22,219
SU5039,Utair,2025-02-24,13:29:54,179
N44764,Utair,2025-01-03,03:18:28,273
WZ5280,Pobeda,2025-05-03,21:01:51,114
SU5147,S7 Airlines,2024-03-03,05:39:51,2
UT9689,Utair,2024-09-11,22:49:56,51
S73113,Nordwind,2025-12-23,16:31:44,258
N4532,Aeroflot,2025-05-20,00:04:24,37
FV4101,Red Wings,2024-06-15,20:56:29,250
