Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
N43391,S7 Airlines,2025-03-02,22:26:55,142
FV1696,Utair,2025-03-25,10:05:55,193
UT8781,Red Wings,2024-12-23,04:00:26,269
N41180,Aeroflot,2025-08-03,02:39:17,248
N43468,Utair,2025-11-09,14:33:05,175
WZ3751,Rossiya,2024-02-23,21:45:27,64
S72360,Utair,2025-11-04,15:20:38,240
UT141,Pobeda,2025-01-13,02:50:14,290
FV5570,S7 Airlines,2024-03-07,16:06:34,190
DP3984,Ural Airlines,2025-06-19,14:31:24,78
DP8028,Ural Airlines,2025-11-02,04:10:38,262
N46717,Aeroflot,2024-05-13,22:36:04,198
UT5606,S7 Airlines,2025-03-24,13:03:36,243
FV7745,Red Wings,2024-05-23,01:04:52,107
FV8355,Aeroflot,2024-09-25,07:28:45,176
DP3690,Nordwind,2024-04-27,13:33:13,190
S77977,Ural Airlines,2025-11-03,10:25:48,171
UT9023,Ural Airlines,2024-01-07,19:24:41,107
DP3462,Nordwind,2025-08-17,04:56:06,177
WZ3969,S7 Airlines,2025-07-16,23:35:47,297
UT4504,Rossiya,2024-11-10,16:13:35,67
N41682,Utair,2024-04-04,10:53:39,16
UT3237,Pobeda,2024-08-16,01:52:20,76
U63591,Utair,2025-06-15,09:21:19,173
N49098,Red Wings,2025-12-25,09:10:31,278
WZ7289,Rossiya,2025-05-03,12:24:41,23
DP9229,Nordwind,2024-01-26,01:59:09,248
WZ132,Nordwind,2024-05-01,02:11:21,242
SU2812,Rossiya,2025-04-23,21:17:37,20
U69189,Red Wings,2025-08-15,11:37:45,226
DP9748,Utair,2025-01-05,01:54:34,84
S79708,Ural Airlines,2025-04-04,12:34:57,113
UT5600,Nordwind,2025-08-02,13:54:16,276
UT8967,Nordwind,2025-02-21,06:12:15,201
S72901,Aeroflot,2024-05-25,09:18:07,283
UT4110,Ural Airlines,2025-01-08,02:23:08,259
FV8729,S7 Airlines,2025-03-03,23:06:25,232
WZ3987,Utair,2024-01-03,02:35:08,175
UT3628,Ural Airlines,2025-12-26,01:17:44,106
N46958,Aeroflot,2024-09-18,05:42:42,96
SU529,Red Wings,2025-06-10,21:42:01,142
DP282,Ural Airlines,2024-06-28,02:26:00,243
FV9958,Utair,2025-10-03,23:57:35,268
FV5713,Nordwind,2024-11-03,12:27:14,283
UT160,Pobeda,2025-02-24,15:09:28,258
SU7779,Nordwind,2024-03-20,02:55:46,58
FV7961,Rossiya,2025-01-09,11:35:34,187
S74818,S7 Airlines,2024-09-27,21:21:33,226
S77477,Aeroflot,2024-03-05,14:31:29,42
S72781,Rossiya,2025-10-22,11:26:25,193
U62571,Utair,2024-11-24,02:34:31,220
N42280,Rossiya,2024-02-03,14:15:31,189
FV4334,Red Wings,2024-01-19,12:49:20,93
WZ5652,Ural Airlines,2025-09-07,23:25:29,297
U67521,Nordwind,2024-09-11,10:15:00,219
FV5532,Red Wings,2024-02-16,00:24:49,206
U6215,Nordwind,2024-12-02,22:38:53,177
UT1294,Ural Airlines,2025-04-15,03:13:01,254
UT521,Rossiya,2025-06-12,20:32:48,173
FV4250,Nordwind,2025-09-15,14:10:52,256
DP7204,Aeroflot,2025-02-27,07:46:41,46
DP8650,Nordwind,2025-01-25,20:58:38,153
N42577,Ural Airlines,2024-06-07,15:02:57,27
S78110,S7 Airlines,2024-02-06,10:04:23,143
UT3318,Utair,2025-04-18,01:36:54,225
S71219,Ural Airlines,2024-05-12,22:21:37,192
S73096,Pobeda,2024-04-20,15:58:02,144
FV7863,Pobeda,2024-08-19,11:23:13,139
WZ384,Aeroflot,2024-09-01,00:50:09,90
U67015,Red Wings,2025-03-02,12:07:16,280
U64066,Aeroflot,2025-09-16,18:09:47,129
UT2861,Nordwind,2025-03-26,02:54:33,141
FV2284,Utair,2024-11-26,22:00:08,201
N43994,Pobeda,2024-11-09,00:34:46,29
FV4383,Ural Airlines,2024-12-08,21:40:10,146
SU4625,Aeroflot,2024-07-28,14:12:28,60
S79451,Pobeda,2024-11-26,12:40:05,250
FV6750,Nordwind,2025-06-02,10:33:34,172
N47253,Red Wings,2025-10-01,04:42:57,176
DP8115,Red Wings,2025-11-12,00:54:52,173
S77567,Nordwind,2025-07-14,00:35:52,250
DP5765,Pobeda,2024-02-27,20:22:01,156
WZ9986,Rossiya,2024-02-08,18:48:33,93
N48439,Utair,2025-06-11,08:36:14,152
UT6215,Ural Airlines,2024-03-27,07:18:20,62
N44357,Ural Airlines,2025-02-08,14:17:39,153
UT4210,Ural Airlines,2025-10-21,10:19:45,141
SU5668,Aeroflot,2024-04-17,10:04:28,27
UT2421,Nordwind,2024-03-19,09:55:41,72
S79177,Nordwind,2024-12-01,03:17:58,198
SU1612,S7 Airlines,2024-04-27,09:33:58,207
WZ3617,Nordwind,2024-01-09,01:29:27,7
SU5424,Ural Airlines,2025-01-20,13:32:25,15
SU4206,Ural Airlines,2025-09-17,11:24:23,275
WZ2778,Utair,2024-11-11,03:38:36,141
U69696,S7 Airlines,2025-08-21,02:43:28,267
S73948,Pobeda,2024-12-05,19:24:34,267
S71777,Rossiya,2025-02-25,20:41:56,142
FV2894,Red Wings,2024-10-27,20:55:55,196
U63709,Utair,2024-05-03,03:51:50,266
UT7634,Rossiya,2025-12-28,17:44:34,23
UT5676,Utair,2024-02-01,09:47:29,292
WZ8412,Utair,2025-10-19,17:00:32,207
S75234,Utair,2025-01-13,19:59:05,154
FV1205,Rossiya,2025-10-05,14:09:36,117
FV9523,Rossiya,2024-10-26,23:02:29,79
U67977,Red Wings,2025-06-05,06:40:05,202
WZ2771,Red Wings,2025-04-09,20:13:22,43
FV3596,Pobeda,2024-12-27,05:09:34,79
N43814,Rossiya,2024-08-19,18:21:29,225
U66658,Nordwind,2025-03-07,20:36:50,157
U66403,Ural Airlines,2025-11-25,12:47:45,252
N48300,Aeroflot,2025-09-09,14:35:31,233
S77750,Ural Airlines,2024-06-25,15:39:03,289
N49650,Red Wings,2025-10-23,01:24:24,166
FV3778,Red Wings,2025-02-12,08:19:45,237
N48036,Nordwind,2025-06-05,12:38:09,192
DP6929,Aeroflot,2024-08-04,09:27:41,168
WZ9432,Utair,2024-08-23,20:31:15,109
N41822,S7 Airlines,2024-04-06,04:34:07,57
S74828,S7 Airlines,2025-09-21,02:10:46,276
N45191,Red Wings,2025-10-06,22:02:06,258
S73033,S7 Airlines,2024-08-12,17:10:55,85
N43948,Red Wings,2024-11-28,06:16:30,95
UT9375,S7 Airlines,2024-07-03,07:37:55,89
N49136,S7 Airlines,2024-09-26,07:02:18,34
FV9331,Pobeda,2025-02-03,00:12:07,165
S74111,Nordwind,2024-05-10,22:43:21,236
N44050,S7 Airlines,2025-01-18,00:52:37,274
UT2070,S7 Airlines,2024-09-05,01:16:08,70
WZ5954,Nordwind,2025-07-07,06:43:28,195
S78470,Ural Airlines,2025-11-13,10:25:00,90
WZ4203,Rossiya,2025-01-03,20:58:02,155
WZ4842,Pobeda,2024-11-06,04:02:28,103
S77849,Nordwind,2025-11-14,21:31:53,102
FV7505,Nordwind,2024-10-23,20:59:05,294
UT4640,Rossiya,2025-02-25,00:10:03,164
WZ4318,Red Wings,2024-01-22,05:18:37,89
U63557,Ural Airlines,2025-04-20,18:56:09,137
SU9659,S7 Airlines,2024-12-07,15:08:06,281
N4789,Ural Airlines,2025-01-15,03:36:41,193
S78623,Aeroflot,2024-02-15,00:42:04,24
N45334,Red Wings,2025-03-19,03:02:41,234
SU9748,Nordwind,2024-08-21,22:04:56,225
N44002,Rossiya,2025-06-17,18:40:06,201
U6982,Red Wings,2025-09-06,15:49:52,266
SU8517,S7 Airlines,2025-09-20,18:23:50,262
N43405,Aeroflot,2025-03-24,23:58:28,53
DP1754,Nordwind,2024-06-22,01:36:28,191
FV9462,Pobeda,2025-06-10,09:01:58,212
WZ7512,Rossiya,2025-05-09,06:59:10,107
WZ5745,Pobeda,2024-10-04,08:49:20,160
UT2836,Nordwind,2025-02-19,01:04:50,12
SU7905,Red Wings,2024-01-21,00:25:52,181
UT4917,S7 Airlines,2025-02-10,22:13:45,11
N41156,Aeroflot,2024-02-13,02:48:21,177
S76730,Ural Airlines,2025-10-19,16:37:12,291
N49912,Nordwind,2024-08-04,06:44:03,84
S74826,Pobeda,2025-02-08,10:25:26,91
FV4635,Rossiya,2024-10-27,15:39:22,4
FV8976,Ural Airlines,2025-05-12,07:46:58,282
N49346,Aeroflot,2024-01-18,10:17:30,261
DP791,Nordwind,2025-02-15,02:03:11,103
WZ8415,Pobeda,2024-07-21,07:48:47,156
FV7581,Rossiya,2025-04-25,20:14:32,225
UT3930,Rossiya,2025-01-24,08:26:55,4
WZ2127,S7 Airlines,2024-12-15,18:56:56,164
SU1201,Aeroflot,2025-07-25,00:30:57,18
WZ5207,Aeroflot,2025-09-04,13:46:57,190
N44335,S7 Airlines,2025-05-23,07:36:33,266
FV8814,Nordwind,2025-11-26,05:55:59,91
S72361,Nordwind,2024-08-10,02:21:08,177
SU730,Nordwind,2025-05-05,17:08:19,233
N41356,Red Wings,2025-06-15,16:25:46,283
N47793,Rossiya,2025-06-15,09:15:37,168
U63474,Rossiya,2025-09-27,12:20:14,101
U61058,Nordwind,2025-08-19,15:28:03,264
WZ9321,Rossiya,2024-05-01,05:07:07,99
UT5898,Rossiya,2025-01-13,18:09:51,194
N42056,Pobeda,2024-12-16,16:09:19,91
UT9927,Rossiya,2024-04-24,00:59:33,144
DP4649,S7 Airlines,2025-12-17,23:01:42,225
SU1290,Red Wings,2024-11-10,11:40:07,219
N49883,Ural Airlines,2024-05-11,13:18:09,120
N42542,Rossiya,2024-08-08,02:18:08,59
N46817,Red Wings,2025-01-22,22:16:42,159
U66611,S7 Airlines,2025-07-08,01:53:22,94
DP3442,Pobeda,2025-01-23,21:50:19,61
DP1905,Nordwind,2025-08-28,15:06:39,248
FV5349,Aeroflot,2025-04-01,17:41:51,45
S75386,Rossiya,2025-10-15,21:44:58,125
S78533,Ural Airlines,2024-11-28,12:09:39,133
DP9142,Ural Airlines,2025-11-28,10:27:23,257
SU6478,Pobeda,2024-09-07,00:30:57,264
UT990,Utair,2025-10-16,03:54:34,85
S77519,S7 Airlines,2025-06-22,23:10:49,21
FV8386,Aeroflot,2025-10-04,11:34:38,217
U63548,Ural Airlines,2024-05-21,03:02:17,295
UT5148,Ural Airlines,2024-05-10,01:08:32,258
S77689,Utair,2025-05-25,09:38:49,206
UT7580,Red Wings,2024-02-19,02:07:29,89
U6924,Ural Airlines,2024-07-12,18:55:01,113
S79682,Red Wings,2024-05-21,06:14:09,32
S72127,Aeroflot,2024-01-07,00:00:39,137
WZ3736,Rossiya,2024-02-25,03:03:15,146
WZ4296,Pobeda,2025-05-24,03:00:15,228
WZ8325,Ural Airlines,2025-12-15,23:07:20,127
DP8183,Pobeda,2024-09-01,14:11:19,167
FV3593,Rossiya,2025-10-17,17:26:20,70
U66025,Pobeda,2025-06-27,07:45:52,221
DP9382,Red Wings,2024-04-09,16:38:13,210
N44180,Utair,2025-07-04,21:41:10,292
SU7906,Red Wings,2025-07-22,19:19:07,38
SU1772,S7 Airlines,2024-09-06,04:34:55,144
WZ9458,Nordwind,2025-01-03,23:07:40,13
SU5792,Rossiya,2024-08-25,20:15:57,62
FV2106,Rossiya,2024-01-06,12:45:30,285
DP2232,Ural Airlines,2025-10-04,18:57:05,116
S79062,Nordwind,2024-09-09,20:48:48,107
DP2705,Rossiya,2024-12-24,13:39:39,196
UT8320,S7 Airlines,2025-06-22,10:33:15,157
N45448,Ural Airlines,2025-07-13,14:45:27,162
FV2218,Utair,2024-07-03,05:40:58,142
U68058,Utair,2025-11-13,10:40:47,267
SU3002,Red Wings,2025-02-03,19:14:21,21
WZ203,Aeroflot,2025-11-09,21:19:09,27
S7250,Utair,2024-12-07,09:32:58,278
WZ5058,Red Wings,2024-11-15,08:49:09,138
DP7637,Nordwind,2024-02-01,03:33:21,161
U64394,Nordwind,2024-04-28,13:38:50,86
UT773,Rossiya,2025-08-02,13:31:36,43
DP6486,S7 Airlines,2025-03-20,01:18:54,285
N45596,S7 Airlines,2024-03-14,11:04:27,280
DP1257,Nordwind,2024-02-20,14:34:40,73
DP4816,Pobeda,2025-04-27,03:59:36,135
N43250,Aeroflot,2025-10-16,06:55:09,119
N49563,S7 Airlines,2025-03-08,16:30:35,76
S78460,Aeroflot,2024-10-22,21:25:47,32
UT6775,Pobeda,2025-06-20,05:38:43,29
UT8776,Ural Airlines,2024-05-22,20:40:00,253
S77991,Aeroflot,2024-12-07,06:24:09,11
N46688,Pobeda,2024-11-28,12:04:28,199
S76689,Nordwind,2024-06-17,23:38:44,241
S79936,Utair,2024-04-06,19:38:11,103
FV2622,Rossiya,2025-09-06,11:34:53,22
S73623,Ural Airlines,2025-03-13,11:39:35,277
SU9681,Ural Airlines,2025-05-06,13:46:36,102
FV798,Ural Airlines,2025-12-19,19:24:11,196
N45095,Red Wings,2025-08-17,12:30:57,154
N41551,Nordwind,2024-07-20,09:06:26,130
U61256,Red Wings,2024-08-25,00:56:50,197
FV4771,Utair,2024-07-05,10:03:43,261
N41884,Aeroflot,2025-05-09,12:51:08,240
FV2732,Aeroflot,2024-03-07,05:31:16,112
S79624,Pobeda,2024-01-19,03:42:27,137
WZ5702,Red Wings,2025-11-18,11:54:37,83
N47886,Pobeda,2025-07-02,12:02:23,229
U63947,Ural Airlines,2024-11-05,16:38:39,260
N42114,S7 Airlines,2025-03-05,21:37:49,298
SU8257,Nordwind,2025-04-14,03:38:33,96
N41822,Utair,2025-06-07,01:10:58,277
N47985,S7 Airlines,2025-03-06,16:55:23,248
DP6972,Utair,2024-04-03,07:54:54,116
DP7013,Aeroflot,2024-09-07,14:25:06,138
WZ7980,S7 Airlines,2024-10-07,12:33:07,246
WZ8926,Aeroflot,2025-04-25,10:39:30,101
SU8567,Red Wings,2024-04-07,15:42:50,209
FV6808,S7 Airlines,2025-01-07,05:09:42,240
WZ5395,Utair,2025-08-28,23:37:19,136
SU6656,Rossiya,2025-07-22,04:54:41,197
N4532,Ural Airlines,2025-10-03,07:57:27,215
WZ3040,Nordwind,2025-08-18,07:04:39,141
DP4821,Utair,2025-01-05,17:30:48,199
DP2614,Rossiya,2025-09-27,02:28:56,248
WZ7675,Aeroflot,2025-05-02,21:21:38,274
WZ7366,Utair,2024-11-02,02:35:13,282
UT7497,Red Wings,2025-08-08,06:42:20,279
DP595,Pobeda,2025-01-04,11:51:11,27
U63381,Utair,2025-10-25,04:30:20,41
N49234,Nordwind,2024-04-01,14:47:33,271
WZ474,Red Wings,2025-11-12,18:17:03,61
FV1594,Utair,2024-03-14,18:32:13,209
WZ6782,Red Wings,2024-01-15,14:22:29,287
FV3291,S7 Airlines,2025-03-24,00:22:55,286
SU2329,Red Wings,2025-09-15,08:15:25,278
DP6628,Aeroflot,2024-11-19,01:21:45,114
SU8919,Aeroflot,2024-08-14,01:18:36,96
SU339,Nordwind,2024-05-12,15:06:01,212
U6232,Nordwind,2024-07-14,12:46:12,173
DP6667,Ural Airlines,2024-01-07,05:09:26,42
FV1580,Aeroflot,2024-04-14,11:25:18,199
S79081,S7 Airlines,2025-11-13,01:11:25,234
N44416,Ural Airlines,2024-10-17,11:12:42,113
S78944,S7 Airlines,2024-12-09,11:30:09,40
U62284,Red Wings,2025-09-11,08:46:24,69
DP2722,Utair,2025-12-18,10:43:38,10
DP2258,Rossiya,2025-02-10,11:26:24,189
DP3709,Utair,2025-12-25,06:06:04,90
WZ8699,Rossiya,2024-09-23,12:52:14,1
DP8645,Rossiya,2024-06-03,18:59:21,133
FV5297,Rossiya,2024-07-19,11:31:41,44
DP7745,Utair,2024-12-28,07:34:22,104
S7226,Rossiya,2025-11-12,09:45:11,99
U66705,S7 Airlines,2025-06-19,03:16:09,33
N44129,Aeroflot,2024-01-03,16:13:40,65
U67852,Pobeda,2025-10-24,17:48:11,82
WZ3608,Ural Airlines,2025-04-14,07:38:43,260
WZ1618,S7 Airlines,2024-08-18,09:38:38,73
WZ1980,Ural Airlines,2025-03-13,04:33:19,88
WZ3716,Aeroflot,2025-11-18,15:16:28,221
DP2104,Ural Airlines,2025-09-21,02:03:17,143
UT5323,Ural Airlines,2025-07-04,22:26:46,51
S72899,S7 Airlines,2025-11-16,05:21:08,88
S7583,Red Wings,2025-06-16,21:17:18,157
U6130,Utair,2025-11-15,04:16:12,54
DP7277,S7 Airlines,2025-02-01,18:01:27,65
N43358,Rossiya,2024-03-16,13:45:55,264
WZ7488,Ural Airlines,2024-05-28,14:14:28,27
S74136,Utair,2025-11-22,11:25:38,264
WZ633,Utair,2024-12-02,17:28:28,86
S74283,Nordwind,2025-03-10,16:50:20,21
S76072,Red Wings,2024-12-06,07:02:50,78
DP6982,Ural Airlines,2024-10-23,22:46:59,274
U61780,Pobeda,2025-03-24,21:23:48,241
U61560,Rossiya,2024-09-18,14:18:38,168
U68408,S7 Airlines,2024-02-24,03:24:28,68
DP1810,Red Wings,2025-07-26,11:58:12,2
DP4322,Pobeda,2025-05-12,00:13:40,177
SU4506,Aeroflot,2025-04-09,00:30:41,139
UT4963,Utair,2025-08-12,04:49:22,150
DP1544,Nordwind,2025-01-05,18:23:38,40
FV1052,S7 Airlines,2025-09-17,10:34:00,230
U61935,Utair,2025-06-12,18:55:13,276
U65622,S7 Airlines,2025-11-18,00:26:31,206
UT1315,Pobeda,2025-02-12,08:10:17,150
WZ2537,Nordwind,2024-12-04,09:19:59,1
FV7846,Ural Airlines,2024-07-13,17:28:24,218
UT4499,S7 Airlines,2024-05-17,05:03:37,250
WZ5093,Red Wings,2024-08-01,00:03:25,171
UT5888,Rossiya,2024-06-03,07:39:05,256
U65635,Rossiya,2025-09-05,22:26:16,134
S78614,Red Wings,2025-11-16,09:53:21,8
FV9347,Ural Airlines,2024-04-14,02:12:49,16
DP2364,Utair,2024-05-17,04:48:26,170
UT261,Utair,2025-01-18,06:03:53,265
SU6013,Nordwind,2025-02-15,04:46:59,47
SU579,Rossiya,2024-05-20,22:26:53,108
SU1107,S7 Airlines,2025-05-09,02:54:39,224
SU3328,Rossiya,2025-01-05,08:59:01,139
S75860,Pobeda,2025-02-25,05:48:39,155
FV2819,Utair,2025-12-13,07:17:32,16
WZ4660,Aeroflot,2024-03-20,02:57:53,48
SU9565,Nordwind,2024-10-04,09:49:59,180
S77660,S7 Airlines,2025-05-08,19:13:51,283
SU4912,S7 Airlines,2024-10-04,02:53:17,115
WZ5985,Pobeda,2025-02-27,23:41:32,77
UT9724,Rossiya,2025-01-07,04:39:07,41
DP8293,Nordwind,2025-06-21,06:09:01,200
SU585,Red Wings,2025-08-06,23:44:33,18
WZ7696,Nordwind,2024-11-09,20:11:58,10
UT4591,S7 Airlines,2024-09-19,00:29:31,220
UT3393,Aeroflot,2025-09-17,14:53:11,271
S74135,Red Wings,2025-02-13,05:49:44,15
UT6765,Ural Airlines,2025-07-21,19:16:28,21
UT4710,Utair,2024-07-13,21:41:55,280
S77860,Nordwind,2025-04-25,00:02:07,63
U68076,Ural Airlines,2024-12-13,05:14:55,22
N45968,Rossiya,2024-07-09,21:18:54,282
N42439,Ural Airlines,2025-11-17,09:56:54,78
N44567,Red Wings,2025-09-25,18:58:37,195
WZ2421,Rossiya,2024-12-20,07:13:53,120
WZ6518,Ural Airlines,2024-12-22,07:28:19,84
FV3562,Utair,2025-11-24,04:01:28,147
UT2907,Utair,2025-04-02,00:16:15,148
WZ4024,Rossiya,2024-10-17,13:17:39,186
N47905,Rossiya,2024-02-04,05:34:18,251
UT2508,Rossiya,2024-05-15,12:14:55,258
SU1744,Nordwind,2024-02-27,17:02:30,62
UT8684,Red Wings,2024-12-18,10:25:27,53
N42018,Ural Airlines,2025-02-12,03:43:57,17
S74580,Utair,2024-09-15,05:24:51,227
WZ7133,Red Wings,2025-09-14,20:14:18,64
UT5851,Nordwind,2025-10-19,14:13:13,234
SU2677,Pobeda,2024-11-09,17:45:25,21
UT8776,Aeroflot,2024-05-20,08:00:59,25
UT1510,Utair,2024-03-19,14:21:18,264
U62077,Ural Airlines,2024-12-13,06:02:35,143
U69163,S7 Airlines,2025-01-27,01:12:03,268
WZ9380,Rossiya,2025-12-27,09:05:02,288
SU7388,Rossiya,2024-08-15,08:02:51,282
UT9996,Rossiya,2025-08-21,02:36:20,169
SU6855,Nordwind,2025-02-17,07:10:39,4
N43362,Ural Airlines,2025-04-02,04:28:20,211
WZ2816,S7 Airlines,2024-07-13,00:14:43,59
S79041,Nordwind,2024-06-08,12:13:20,96
SU8555,Ural Airlines,2025-09-25,13:00:27,74
DP6162,Pobeda,2024-10-25,10:33:57,61
SU3295,Pobeda,2024-05-12,15:46:33,247
FV8709,S7 Airlines,2025-06-17,11:26:45,275
DP2565,Nordwind,2024-04-24,18:40:36,232
UT8192,Nordwind,2024-10-17,01:28:04,154
WZ9941,Ural Airlines,2025-08-02,07:12:15,13
DP2081,Red Wings,2024-04-10,02:40:07,177
DP9366,Red Wings,2025-10-12,19:04:32,22
WZ4105,Ural Airlines,2025-06-13,09:50:01,85
FV5121,S7 Airlines,2024-02-15,05:55:32,284
N46011,S7 Airlines,2025-01-23,01:03:58,66
S77441,Rossiya,2024-02-19,01:05:00,56
U64568,Utair,2024-08-23,05:36:02,54
SU586,Rossiya,2025-07-11,14:41:36,291
UT3608,Rossiya,2024-06-23,02:41:47,203
N46033,Utair,2024-11-25,15:48:45,165
FV2129,Utair,2024-11-28,23:26:53,271
UT7558,Utair,2024-08-11,14:14:25,287
WZ6541,Rossiya,2025-10-28,18:50:29,226
FV3350,Ural Airlines,2024-06-14,06:56:29,193
FV9063,Utair,2025-05-10,15:21:29,110
WZ2373,Pobeda,2025-05-05,12:58:52,215
FV2586,Ural Airlines,2025-11-04,02:24:19,67
S77605,Utair,2025-01-01,04:14:23,219
FV1781,Nordwind,2024-08-13,18:10:51,104
S79467,Nordwind,2025-10-15,10:50:10,28
UT8657,Pobeda,2025-05-21,02:42:56,261
WZ2728,S7 Airlines,2025-03-20,23:14:47,149
UT1055,Rossiya,2025-03-25,03:35:23,56
DP1740,Rossiya,2025-04-23,23:28:27,121
DP4051,Aeroflot,2024-03-07,20:36:48,242
UT8578,Red Wings,2024-05-21,18:34:52,237
SU2243,Ural Airlines,2025-03-03,09:55:47,275
FV6120,S7 Airlines,2025-09-05,10:50:50,270
DP8558,Pobeda,2024-10-10,16:43:58,23
N49216,Red Wings,2024-04-01,18:46:43,8
DP7260,Ural Airlines,2024-09-28,20:59:17,126
U69364,Utair,2024-07-27,18:36:29,47
DP3196,S7 Airlines,2024-09-25,02:34:27,221
FV7730,Utair,2025-05-02,09:53:42,242
SU7306,Utair,2025-08-04,14:22:05,33
UT3691,Pobeda,2024-01-01,10:45:08,58
S71966,Aeroflot,2025-12-01,22:53:19,53
FV7972,Ural Airlines,2025-05-18,21:44:45,220
SU6977,Nordwind,2025-04-15,12:27:41,10
U61263,Rossiya,2024-06-21,17:53:32,299
N49752,Aeroflot,2024-08-21,16:51:25,84
DP3994,Red Wings,2025-05-16,07:16:41,82
DP403,Pobeda,2024-01-27,04:28:02,208
DP6612,Pobeda,2024-07-24,23:56:37,195
N45027,Nordwind,2024-05-03,19:36:17,184
WZ956,Ural Airlines,2025-12-15,15:36:24,169
N48076,Aeroflot,2024-09-05,21:08:10,75
DP2962,Aeroflot,2024-06-02,20:28:31,176
FV1824,Nordwind,2024-06-17,13:18:29,267
WZ2852,Nordwind,2025-06-23,21:56:42,42
FV5996,Rossiya,2024-02-22,14:02:16,90
WZ689,Nordwind,2024-06-27,06:13:00,142
U64294,Aeroflot,2024-07-06,17:11:40,78
U62663,Ural Airlines,2024-08-17,22:56:32,225
WZ4882,Red Wings,2025-12-01,13:50:53,124
FV6867,Aeroflot,2025-08-18,19:40:17,225
S74144,S7 Airlines,2025-05-03,09:45:20,149
S76902,Utair,2025-08-09,02:54:27,180
U66769,Pobeda,2024-02-11,11:38:29,156
UT3852,Aeroflot,2025-10-18,20:04:14,46
SU3640,Pobeda,2025-10-26,02:02:02,250
S76133,Ural Airlines,2025-06-17,17:06:57,284
SU8524,Pobeda,2025-07-26,14:03:27,183
N49768,Rossiya,2025-04-24,23:57:30,259
U64607,Red Wings,2025-04-28,18:24:04,144
UT615,Aeroflot,2025-08-04,02:48:26,135
N45041,Ural Airlines,2025-09-28,03:36:09,189
DP6416,S7 Airlines,2024-12-11,01:17:27,56
SU9962,Red Wings,2025-04-14,05:35:09,114
WZ7005,Nordwind,2024-01-09,11:51:41,196
S7498,Pobeda,2024-11-15,01:13:26,94
U6199,S7 Airlines,2025-12-26,03:17:38,277
WZ6217,Rossiya,2024-06-11,14:24:37,66
FV9192,Rossiya,2025-10-03,00:19:57,149
S78174,Aeroflot,2024-11-14,11:42:34,283
UT5162,Rossiya,2024-05-01,20:33:42,213
S75685,Nordwind,2024-10-27,05:31:43,132
U62880,Rossiya,2025-04-24,00:48:58,201
DP5652,S7 Airlines,2025-08-22,04:05:06,38
WZ1236,Rossiya,2024-12-14,03:51:50,77
SU7818,Red Wings,2025-11-28,13:28:56,178
WZ5186,Rossiya,2025-03-09,02:32:45,242
FV3398,Utair,2024-10-09,22:25:25,200
N49694,Nordwind,2025-01-21,19:40:44,145
U65599,Utair,2024-06-09,09:44:10,290
U69273,Aeroflot,2024-09-12,09:10:30,293
SU6142,Ural Airlines,2024-10-28,08:02:10,124
N42458,Rossiya,2024-12-03,21:29:29,197
SU2445,Red Wings,2024-08-19,13:55:17,201
U67474,Utair,2024-12-14,09:24:54,186
UT3240,Utair,2024-06-06,14:05:16,10
N49723,Rossiya,2024-08-18,12:55:52,163
U66492,Utair,2025-02-03,17:42:47,5
FV5494,Utair,2024-11-14,23:52:53,18
UT2688,Ural Airlines,2024-07-17,09:10:30,210
FV5914,Pobeda,2025-03-12,18:35:22,102
U67464,Aeroflot,2025-11-13,18:17:07,116
SU764,Utair,2025-03-28,14:31:24,61
S79238,Red Wings,2024-09-17,13:04:47,215
S76320,Ural Airlines,2024-09-24,03:15:26,156
DP2262,Ural Airlines,2024-02-01,13:44:42,116
DP9152,Ural Airlines,2024-05-04,00:50:28,219
SU1053,Ural Airlines,2024-07-03,02:56:01,163
UT369,Nordwind,2024-10-05,03:28:00,110
N43117,Aeroflot,2024-12-26,20:09:12,188
SU9135,Red Wings,2024-09-21,03:21:53,288
N42188,Nordwind,2024-09-13,20:25:27,271
U65311,Rossiya,2024-01-11,09:30:55,270
N43301,Rossiya,2024-05-16,17:30:56,57
WZ5863,Nordwind,2024-12-06,05:51:04,185
UT1406,Rossiya,2025-11-20,15:59:50,27
S71077,Nordwind,2025-06-22,12:20:50,192
S71048,Utair,2025-03-26,19:59:09,195
FV4655,Utair,2024-11-10,11:47:37,241
SU5284,S7 Airlines,2024-10-26,08:09:33,66
N46338,Aeroflot,2024-08-21,08:39:05,56
SU8630,S7 Airlines,2024-10-22,01:30:06,256
DP1781,Nordwind,2025-08-05,19:56:09,8
U66720,Rossiya,2025-04-27,09:46:18,118
WZ1701,Aeroflot,2024-03-16,11:09:27,74
S73122,Red Wings,2024-12-01,03:35:26,298
U64571,Red Wings,2024-06-28,09:54:45,168
UT3026,Utair,2024-09-18,10:02:19,118
N47701,Utair,2024-09-07,01:34:01,75
SU1193,S7 Airlines,2024-04-01,23:26:36,9
UT3804,Nordwind,2024-10-21,13:15:12,242
UT6516,Pobeda,2024-10-21,22:22:23,16
UT9348,Aeroflot,2024-04-02,09:30:12,231
N46918,Nordwind,2024-03-21,09:43:28,178
SU7292,S7 Airlines,2024-05-03,02:41:08,98
N45928,Pobeda,2024-10-09,09:17:20,222
S73672,Rossiya,2025-06-07,02:58:55,192
SU3831,Rossiya,2024-04-21,22:46:42,191
